drug_set,condition_id_norm,label,missing_drug_ids,missing_disease_id,reason
"['CHEBI:27594', 'CHEBI:29385', 'CHEBI:34914', 'DRUGBANK:DB10651', 'UNII:3FYP5M0IJX']",MONDO:0002203,1,['DRUGBANK:DB10651'],,missing_drug
"['CHEBI:27594', 'CHEBI:29385', 'CHEBI:34914', 'DRUGBANK:DB10651', 'UNII:3FYP5M0IJX']",NCIT:C78213,1,['DRUGBANK:DB10651'],NCIT:C78213,missing_drug+missing_disease
"['CHEBI:27594', 'CHEBI:29385', 'DRUGBANK:DB10651', 'UNII:3FYP5M0IJX']",CHEBI:31934,1,['DRUGBANK:DB10651'],,missing_drug
"['CHEBI:27594', 'CHEBI:29385', 'DRUGBANK:DB10651', 'UNII:3FYP5M0IJX']",MONDO:0002203,1,['DRUGBANK:DB10651'],,missing_drug
"['CHEBI:27594', 'CHEBI:29385', 'DRUGBANK:DB10651', 'UNII:3FYP5M0IJX']",MONDO:0004872,1,['DRUGBANK:DB10651'],,missing_drug
"['CHEBI:27594', 'CHEBI:29385', 'DRUGBANK:DB10651', 'UNII:3FYP5M0IJX']",NCIT:C78213,1,['DRUGBANK:DB10651'],NCIT:C78213,missing_drug+missing_disease
"['CHEBI:27594', 'CHEBI:29385', 'DRUGBANK:DB10651', 'UNII:3FYP5M0IJX']",UMLS:C0260146,1,['DRUGBANK:DB10651'],UMLS:C0260146,missing_drug+missing_disease
"['CHEBI:27594', 'CHEBI:31498']",NCIT:C78213,1,[],NCIT:C78213,missing_disease
"['CHEBI:27594', 'CHEBI:31498']",UMLS:C0001707,1,[],UMLS:C0001707,missing_disease
"['CHEBI:27594', 'CHEBI:6637', 'DRUGBANK:DB13913', 'UNII:AV092KU4JH']",NCIT:C78213,1,[],NCIT:C78213,missing_disease
"['CHEBI:27594', 'CHEBI:81916', 'DRUGBANK:DB14016']",MONDO:0000004,1,['DRUGBANK:DB14016'],,missing_drug
"['CHEBI:27594', 'CHEBI:81916', 'DRUGBANK:DB14016']",MONDO:0001684,1,['DRUGBANK:DB14016'],,missing_drug
"['CHEBI:27594', 'CHEBI:81916', 'DRUGBANK:DB14016']",MONDO:0005281,1,['DRUGBANK:DB14016'],,missing_drug
"['CHEBI:27594', 'CHEBI:81916', 'DRUGBANK:DB14016']",UMLS:C0267167,1,['DRUGBANK:DB14016'],,missing_drug
"['CHEBI:27644', 'CHEBI:9667']",UMLS:C0948998,0,[],UMLS:C0948998,missing_disease
"['CHEBI:27732', 'CHEBI:46195', 'UNII:N667F17JP1']",UMLS:C0852402,1,[],UMLS:C0852402,missing_disease
"['CHEBI:27899', 'CHEBI:45863']",UMLS:C5400468,1,[],UMLS:C5400468,missing_disease
"['CHEBI:27899', 'CHEBI:46345', 'UNII:5384HK7574']",UniProtKB:A0A8D1C1M1,1,[],UniProtKB:A0A8D1C1M1,missing_disease
"['CHEBI:27899', 'CHEBI:480999']",UMLS:C0855068,1,[],UMLS:C0855068,missing_disease
"['CHEBI:27902', 'CHEBI:3077', 'CHEBI:7470']",UMLS:C3805071,1,[],UMLS:C3805071,missing_disease
"['CHEBI:27902', 'CHEBI:71419', 'CHEBI:9331']",UMLS:C0851439,1,[],UMLS:C0851439,missing_disease
"['CHEBI:27902', 'CHEBI:71419', 'CHEBI:9331']",UMLS:C1142419,1,[],UMLS:C1142419,missing_disease
"['CHEBI:27902', 'CHEBI:71419', 'CHEBI:9331']",UMLS:C1610066,1,[],UMLS:C1610066,missing_disease
"['CHEBI:27961', 'Error']",MONDO:0012511,0,['Error'],,missing_drug
"['CHEBI:27961', 'Error']",UMLS:C0332798,0,['Error'],,missing_drug
"['CHEBI:27974', 'DRUGBANK:DB15823']",RXCUI:1089111,1,[],RXCUI:1089111,missing_disease
"['CHEBI:28098', 'CHEBI:31415']",UMLS:C5818401,0,[],UMLS:C5818401,missing_disease
"['CHEBI:28125', 'CHEBI:84883']",UMLS:C0522060,1,[],UMLS:C0522060,missing_disease
"['CHEBI:28177', 'CHEBI:5551', 'UNII:2Y6VQU63E8']",MONDO:0001358,1,['UNII:2Y6VQU63E8'],,missing_drug
"['CHEBI:28177', 'CHEBI:5551', 'UNII:2Y6VQU63E8']",MONDO:0003781,1,['UNII:2Y6VQU63E8'],,missing_drug
"['CHEBI:28177', 'CHEBI:5551', 'UNII:2Y6VQU63E8']",MONDO:0004979,1,['UNII:2Y6VQU63E8'],,missing_drug
"['CHEBI:28241', 'DRUGBANK:DB13913']",UMLS:C4728126,1,[],UMLS:C4728126,missing_disease
"['CHEBI:28304', 'DRUGBANK:DB14343', 'Error']",HP:0002638,1,"['DRUGBANK:DB14343', 'Error']",,missing_drug
"['CHEBI:28304', 'DRUGBANK:DB14343', 'Error']",NCIT:C3399,1,"['DRUGBANK:DB14343', 'Error']",,missing_drug
"['CHEBI:28304', 'Error']",MONDO:0002049,0,['Error'],,missing_drug
"['CHEBI:28304', 'Error']",MONDO:0002243,0,['Error'],,missing_drug
"['CHEBI:28304', 'Error']",MONDO:0018746,0,['Error'],,missing_drug
"['CHEBI:28304', 'Error']",UMLS:C0005902,0,['Error'],UMLS:C0005902,missing_drug+missing_disease
"['CHEBI:28304', 'Error']",UMLS:C0332798,0,['Error'],,missing_drug
"['CHEBI:28304', 'Error']",UMLS:C1096398,0,['Error'],UMLS:C1096398,missing_drug+missing_disease
"['CHEBI:28445', 'PUBCHEM.COMPOUND:91820602', 'UNII:4F4X42SYQ6']",UMLS:C0855068,1,[],UMLS:C0855068,missing_disease
"['CHEBI:28659', 'CHEBI:28659']",UMLS:C0573813,0,[],UMLS:C0573813,missing_disease
"['CHEBI:28659', 'CHEBI:28694']",UMLS:C0573813,0,[],UMLS:C0573813,missing_disease
"['CHEBI:28659', 'CHEBI:28934']",UMLS:C0573813,0,[],UMLS:C0573813,missing_disease
"['CHEBI:28659', 'CHEBI:29035']",UMLS:C0573813,0,[],UMLS:C0573813,missing_disease
"['CHEBI:28659', 'CHEBI:7916']",UMLS:C0573813,0,[],UMLS:C0573813,missing_disease
"['CHEBI:28669', 'CHEBI:41872', 'CHEBI:59788']",UMLS:C0858739,1,[],UMLS:C0858739,missing_disease
"['CHEBI:28669', 'CHEBI:7507']",UMLS:C0858739,1,[],UMLS:C0858739,missing_disease
"['CHEBI:28669', 'CHEBI:8310']",UMLS:C0851439,1,[],UMLS:C0851439,missing_disease
"['CHEBI:28674', 'CHEBI:3077', 'CHEBI:9327']",UMLS:C0423884,1,[],UMLS:C0423884,missing_disease
"['CHEBI:28674', 'CHEBI:3077', 'CHEBI:9327']",UMLS:C4285790,1,[],UMLS:C4285790,missing_disease
"['CHEBI:28674', 'CHEBI:84115']",UMLS:C0270996,1,[],UMLS:C0270996,missing_disease
"['CHEBI:28741', 'CHEBI:3614']",UMLS:C4319571,1,[],UMLS:C4319571,missing_disease
"['CHEBI:28741', 'UNII:8NY9L8837D', 'UNII:Q3B1Y93C1S']",MONDO:0002233,1,['UNII:Q3B1Y93C1S'],,missing_drug
"['CHEBI:28741', 'UNII:8NY9L8837D', 'UNII:Q3B1Y93C1S']",MONDO:0002443,1,['UNII:Q3B1Y93C1S'],,missing_drug
"['CHEBI:28741', 'UNII:8NY9L8837D', 'UNII:Q3B1Y93C1S']",MONDO:0004038,1,['UNII:Q3B1Y93C1S'],,missing_drug
"['CHEBI:28741', 'UNII:8NY9L8837D', 'UNII:Q3B1Y93C1S']",MONDO:0004059,1,['UNII:Q3B1Y93C1S'],,missing_drug
"['CHEBI:28741', 'UNII:8NY9L8837D', 'UNII:Q3B1Y93C1S']",MONDO:0005276,1,['UNII:Q3B1Y93C1S'],,missing_drug
"['CHEBI:28741', 'UNII:Q3B1Y93C1S']",HP:0002015,0,['UNII:Q3B1Y93C1S'],,missing_drug
"['CHEBI:28741', 'UNII:Q3B1Y93C1S']",MONDO:0006722,0,['UNII:Q3B1Y93C1S'],,missing_drug
"['CHEBI:28741', 'UNII:Q3B1Y93C1S']",UMLS:C0410447,0,['UNII:Q3B1Y93C1S'],UMLS:C0410447,missing_drug+missing_disease
"['CHEBI:28741', 'UNII:Q3B1Y93C1S']",UMLS:C1536052,0,['UNII:Q3B1Y93C1S'],,missing_drug
"['CHEBI:28748', 'CHEBI:4027', 'CHEBI:8382', 'UNII:4F4X42SYQ6', 'UNII:KG6VO684Z6']",UMLS:C0855068,1,[],UMLS:C0855068,missing_disease
"['CHEBI:28748', 'CHEBI:4027', 'CHEBI:8382', 'UNII:7XL5ISS668']",UMLS:C0855068,1,[],UMLS:C0855068,missing_disease
"['CHEBI:28748', 'PUBCHEM.COMPOUND:91820602', 'UNII:4F4X42SYQ6']",UMLS:C0855068,1,[],UMLS:C0855068,missing_disease
"['CHEBI:28971', 'CHEBI:9321']",UMLS:C0005660,1,[],UMLS:C0005660,missing_disease
"['CHEBI:28971', 'CHEBI:9321']",UMLS:C0729565,1,[],UMLS:C0729565,missing_disease
"['CHEBI:28971', 'CHEBI:9321']",UMLS:C0852351,1,[],UMLS:C0852351,missing_disease
"['CHEBI:28971', 'CHEBI:9321']",UMLS:C4727977,1,[],UMLS:C4727977,missing_disease
"['CHEBI:29013', 'CHEBI:6970']",UMLS:C0162817,1,[],UMLS:C0162817,missing_disease
"['CHEBI:29034', 'PUBCHEM.COMPOUND:135484651']",HP:0100507,1,['PUBCHEM.COMPOUND:135484651'],,missing_drug
"['CHEBI:29034', 'PUBCHEM.COMPOUND:135484651']",UMLS:C0240066,1,['PUBCHEM.COMPOUND:135484651'],,missing_drug
"['CHEBI:29377', 'CHEBI:3508']",UMLS:C0851989,1,[],UMLS:C0851989,missing_disease
"['CHEBI:29377', 'CHEBI:3508']",UMLS:C0948783,1,[],UMLS:C0948783,missing_disease
"['CHEBI:29377', 'CHEBI:3508']",UMLS:C4727977,1,[],UMLS:C4727977,missing_disease
"['CHEBI:29377', 'CHEBI:3508']",UMLS:C4727978,1,[],UMLS:C4727978,missing_disease
"['CHEBI:2950', 'CHEBI:5134']",UMLS:C1096734,1,[],UMLS:C1096734,missing_disease
"['CHEBI:2955', 'CHEBI:575568']",UMLS:C5201148,1,[],UMLS:C5201148,missing_disease
"['CHEBI:3001', 'CHEBI:7507']",UMLS:C0086196,1,[],UMLS:C0086196,missing_disease
"['CHEBI:3011', 'CHEBI:5778']",UMLS:C0862906,1,[],UMLS:C0862906,missing_disease
"['CHEBI:30187', 'CHEBI:33353', 'CHEBI:75215']",UMLS:C0266168,1,[],UMLS:C0266168,missing_disease
"['CHEBI:30314', 'CHEBI:8228']",UMLS:C1802373,1,[],UMLS:C1802373,missing_disease
"['CHEBI:30769', 'CHEBI:31206', 'CHEBI:4046', 'CHEBI:46195']",UMLS:C0852402,1,[],UMLS:C0852402,missing_disease
"['CHEBI:30769', 'UNII:D0Y70F2B9J']",UMLS:C0947759,0,[],UMLS:C0947759,missing_disease
"['CHEBI:3077', 'CHEBI:3764']",DRUGBANK:DB10446,1,[],DRUGBANK:DB10446,missing_disease
"['CHEBI:3077', 'CHEBI:50749']",UMLS:C0263361,1,[],UMLS:C0263361,missing_disease
"['CHEBI:3077', 'CHEBI:9327']",UMLS:C4285790,1,[],UMLS:C4285790,missing_disease
"['CHEBI:31206', 'CHEBI:3183', 'CHEBI:46195', 'CHEBI:5551', 'CHEBI:8093']",UMLS:C0852402,1,[],UMLS:C0852402,missing_disease
"['CHEBI:31206', 'CHEBI:4470', 'CHEBI:52010', 'UNII:61ZBX54883']",MONDO:0005709,1,['UNII:61ZBX54883'],,missing_drug
"['CHEBI:31206', 'CHEBI:4636', 'CHEBI:77032']",UMLS:C0741789,1,[],UMLS:C0741789,missing_disease
"['CHEBI:31264', 'UNII:877376V2XW']",UMLS:C0729771,1,[],UMLS:C0729771,missing_disease
"['CHEBI:31302', 'CHEBI:8481']",UMLS:C4728126,1,[],UMLS:C4728126,missing_disease
"['CHEBI:31348', 'UNII:5384HK7574']",UniProtKB:A0A8D1C1M1,1,[],UniProtKB:A0A8D1C1M1,missing_disease
"['CHEBI:31355', 'CHEBI:45863', 'PUBCHEM.COMPOUND:91820602', 'UNII:2S9ZZM9Q9V', 'UNII:52CMI0WC3Y']",UMLS:C5395609,1,[],UMLS:C5395609,missing_disease
"['CHEBI:31355', 'CHEBI:45863', 'PUBCHEM.COMPOUND:91820602', 'UNII:52CMI0WC3Y']",UMLS:C5395609,1,[],UMLS:C5395609,missing_disease
"['CHEBI:31355', 'CHEBI:45863', 'UNII:2S9ZZM9Q9V']",UMLS:C0861873,1,[],UMLS:C0861873,missing_disease
"['CHEBI:31355', 'CHEBI:45863', 'UNII:2S9ZZM9Q9V', 'UNII:52CMI0WC3Y']",UMLS:C5395609,1,[],UMLS:C5395609,missing_disease
"['CHEBI:31355', 'CHEBI:45863', 'UNII:52CMI0WC3Y']",UMLS:C5395609,1,[],UMLS:C5395609,missing_disease
"['CHEBI:31355', 'CHEBI:4911', 'PUBCHEM.COMPOUND:91820602', 'UNII:52CMI0WC3Y']",UniProtKB:A0A8D1C1M1,1,[],UniProtKB:A0A8D1C1M1,missing_disease
"['CHEBI:31355', 'CHEBI:4911', 'UNII:52CMI0WC3Y']",UniProtKB:A0A8D1C1M1,1,[],UniProtKB:A0A8D1C1M1,missing_disease
"['CHEBI:31355', 'CHEBI:63616', 'UNII:0JSR7Z0NB6']",UMLS:C5395609,1,[],UMLS:C5395609,missing_disease
"['CHEBI:31394', 'CHEBI:4903']",UMLS:C3887021,0,[],UMLS:C3887021,missing_disease
"['CHEBI:31394', 'CHEBI:4903']",UniProtKB:A0A4X1SKS6,0,[],UniProtKB:A0A4X1SKS6,missing_disease
"['CHEBI:31498', 'CHEBI:31498', 'CHEBI:81916']",UMLS:C0001707,1,[],UMLS:C0001707,missing_disease
"['CHEBI:31498', 'CHEBI:32139']",NCIT:C78213,1,[],NCIT:C78213,missing_disease
"['CHEBI:31498', 'CHEBI:3311']",NCIT:C78213,1,[],NCIT:C78213,missing_disease
"['CHEBI:31498', 'CHEBI:33130', 'CHEBI:6637']",NCIT:C78213,1,[],NCIT:C78213,missing_disease
"['CHEBI:31498', 'CHEBI:33130', 'CHEBI:6637', 'UNII:FML8G1U0Y3']",NCIT:C78213,1,[],NCIT:C78213,missing_disease
"['CHEBI:31498', 'CHEBI:33130', 'UNII:FML8G1U0Y3']",NCIT:C78213,1,[],NCIT:C78213,missing_disease
"['CHEBI:31498', 'CHEBI:3614', 'CHEBI:7025']",UMLS:C1542646,1,[],UMLS:C1542646,missing_disease
"['CHEBI:31498', 'CHEBI:6532']",NCIT:C78213,1,[],NCIT:C78213,missing_disease
"['CHEBI:31498', 'CHEBI:6532']",UMLS:C0947873,1,[],UMLS:C0947873,missing_disease
"['CHEBI:31498', 'CHEBI:6637', 'UNII:9T3UU8T0QK']",MONDO:0007186,1,['UNII:9T3UU8T0QK'],,missing_drug
"['CHEBI:31498', 'CHEBI:6637', 'UNII:9T3UU8T0QK']",UMLS:C0267167,1,['UNII:9T3UU8T0QK'],,missing_drug
"['CHEBI:31498', 'CHEBI:6637', 'UNII:JDN69ZV6XV']",HP:0012531,1,['UNII:JDN69ZV6XV'],,missing_drug
"['CHEBI:31498', 'CHEBI:6637', 'UNII:JDN69ZV6XV']",HP:0033589,1,['UNII:JDN69ZV6XV'],,missing_drug
"['CHEBI:31498', 'CHEBI:6637', 'UNII:JDN69ZV6XV']",MONDO:0004247,1,['UNII:JDN69ZV6XV'],,missing_drug
"['CHEBI:31498', 'CHEBI:6637', 'UNII:JDN69ZV6XV']",MONDO:0007186,1,['UNII:JDN69ZV6XV'],,missing_drug
"['CHEBI:31498', 'CHEBI:6637', 'UNII:JDN69ZV6XV']",UMLS:C0267167,1,['UNII:JDN69ZV6XV'],,missing_drug
"['CHEBI:31498', 'CHEBI:81916']",UMLS:C0001707,1,[],UMLS:C0001707,missing_disease
"['CHEBI:31498', 'CHEBI:81916']",UniProtKB:A0A4X1UQ91,1,[],UniProtKB:A0A4X1UQ91,missing_disease
"['CHEBI:31498', 'CHEBI:81916', 'DRUGBANK:DB10426', 'DRUGBANK:DB14016']",HP:0033589,1,"['DRUGBANK:DB10426', 'DRUGBANK:DB14016']",,missing_drug
"['CHEBI:31498', 'CHEBI:81916', 'DRUGBANK:DB10426', 'DRUGBANK:DB14016']",MONDO:0001684,1,"['DRUGBANK:DB10426', 'DRUGBANK:DB14016']",,missing_drug
"['CHEBI:31498', 'CHEBI:81916', 'DRUGBANK:DB14016', 'Error']",HP:0002591,1,"['DRUGBANK:DB14016', 'Error']",,missing_drug
"['CHEBI:31498', 'CHEBI:81916', 'DRUGBANK:DB14016', 'Error']",HP:0003270,1,"['DRUGBANK:DB14016', 'Error']",,missing_drug
"['CHEBI:31498', 'CHEBI:81916', 'DRUGBANK:DB14016', 'Error']",HP:0004396,1,"['DRUGBANK:DB14016', 'Error']",,missing_drug
"['CHEBI:31498', 'CHEBI:81916', 'DRUGBANK:DB14016', 'Error']",HP:0033589,1,"['DRUGBANK:DB14016', 'Error']",,missing_drug
"['CHEBI:31498', 'CHEBI:81916', 'DRUGBANK:DB14016', 'Error']",MONDO:0004574,1,"['DRUGBANK:DB14016', 'Error']",,missing_drug
"['CHEBI:31498', 'CHEBI:94458']",UMLS:C4728126,1,[],UMLS:C4728126,missing_disease
"['CHEBI:31498', 'DRUGBANK:DB11065', 'DRUGBANK:DB11066', 'DRUGBANK:DB13147']",MONDO:0001684,1,['DRUGBANK:DB11066'],,missing_drug
"['CHEBI:31498', 'DRUGBANK:DB11065', 'DRUGBANK:DB11066', 'DRUGBANK:DB13147', 'DRUGBANK:DB14016', 'Error']",HP:0002239,1,"['DRUGBANK:DB11066', 'DRUGBANK:DB14016', 'Error']",,missing_drug
"['CHEBI:31498', 'DRUGBANK:DB11065', 'DRUGBANK:DB11066', 'DRUGBANK:DB13147', 'DRUGBANK:DB14016', 'Error']",MONDO:0005003,1,"['DRUGBANK:DB11066', 'DRUGBANK:DB14016', 'Error']",,missing_drug
"['CHEBI:31498', 'DRUGBANK:DB11065', 'DRUGBANK:DB11066', 'DRUGBANK:DB13147', 'DRUGBANK:DB14016', 'Error']",MONDO:0005281,1,"['DRUGBANK:DB11066', 'DRUGBANK:DB14016', 'Error']",,missing_drug
"['CHEBI:31498', 'DRUGBANK:DB11065', 'DRUGBANK:DB11066', 'DRUGBANK:DB13147', 'DRUGBANK:DB14016', 'Error']",NCIT:C78213,1,"['DRUGBANK:DB11066', 'DRUGBANK:DB14016', 'Error']",NCIT:C78213,missing_drug+missing_disease
"['CHEBI:31498', 'DRUGBANK:DB11065', 'DRUGBANK:DB11066', 'DRUGBANK:DB13147', 'DRUGBANK:DB14016', 'Error']",UMLS:C0852271,1,"['DRUGBANK:DB11066', 'DRUGBANK:DB14016', 'Error']",UMLS:C0852271,missing_drug+missing_disease
"['CHEBI:31498', 'DRUGBANK:DB11065', 'DRUGBANK:DB11066', 'DRUGBANK:DB13147', 'DRUGBANK:DB14016', 'Error']",UMLS:C0936186,1,"['DRUGBANK:DB11066', 'DRUGBANK:DB14016', 'Error']",UMLS:C0936186,missing_drug+missing_disease
"['CHEBI:31498', 'Error']",HP:0033589,1,['Error'],,missing_drug
"['CHEBI:31498', 'UNII:6V88E24N5T']",UniProtKB:A0A8D1LPS5,1,[],UniProtKB:A0A8D1LPS5,missing_disease
"['CHEBI:31498', 'UNII:JDN69ZV6XV']",MONDO:0018570,0,['UNII:JDN69ZV6XV'],,missing_drug
"['CHEBI:31536', 'CHEBI:63717', 'CHEBI:68602']",UMLS:C0542009,1,[],UMLS:C0542009,missing_disease
"['CHEBI:31536', 'CHEBI:63717', 'CHEBI:68602']",UniProtKB:A0A8D1B937,1,[],UniProtKB:A0A8D1B937,missing_disease
"['CHEBI:31536', 'CHEBI:63717', 'CHEBI:72289', 'CHEBI:72291']",UMLS:C0542009,1,[],UMLS:C0542009,missing_disease
"['CHEBI:31536', 'CHEBI:63717', 'CHEBI:72289', 'CHEBI:72291']",UniProtKB:A0A8D1B937,1,[],UniProtKB:A0A8D1B937,missing_disease
"['CHEBI:31536', 'CHEBI:90923']",UniProtKB:A0A8D1B937,1,[],UniProtKB:A0A8D1B937,missing_disease
"['CHEBI:31638', 'CHEBI:85993', 'UNII:L4C1UY2NYH']",UMLS:C3495949,1,[],UMLS:C3495949,missing_disease
"['CHEBI:3176', 'CHEBI:9599']",UMLS:C3838797,1,[],UMLS:C3838797,missing_disease
"['CHEBI:31793', 'CHEBI:3310']",UMLS:C2585811,1,[],UMLS:C2585811,missing_disease
"['CHEBI:31807', 'CHEBI:94458']",UMLS:C4728126,1,[],UMLS:C4728126,missing_disease
"['CHEBI:3183', 'CHEBI:4470', 'CHEBI:51209']",UMLS:C0749874,1,[],UMLS:C0749874,missing_disease
"['CHEBI:3183', 'CHEBI:4470', 'CHEBI:5551', 'UNII:S3V868548T']",MONDO:0005607,1,['UNII:S3V868548T'],,missing_drug
"['CHEBI:3183', 'CHEBI:4470', 'CHEBI:5551', 'UNII:S3V868548T']",MONDO:0005709,1,['UNII:S3V868548T'],,missing_drug
"['CHEBI:3183', 'CHEBI:4470', 'UNII:S3V868548T']",HP:0012735,1,['UNII:S3V868548T'],,missing_drug
"['CHEBI:3183', 'CHEBI:4470', 'UNII:S3V868548T']",MONDO:0005607,1,['UNII:S3V868548T'],,missing_drug
"['CHEBI:3183', 'CHEBI:4470', 'UNII:S3V868548T']",MONDO:0005709,1,['UNII:S3V868548T'],,missing_drug
"['CHEBI:31832', 'CHEBI:88839']",UMLS:C0856716,0,[],UMLS:C0856716,missing_disease
"['CHEBI:31832', 'DRUGBANK:DB15986', 'Error', 'Error', 'UNII:XJ6RUH0O4G']",HP:0002829,1,"['Error', 'Error']",,missing_drug
"['CHEBI:31832', 'DRUGBANK:DB15986', 'Error', 'Error', 'UNII:XJ6RUH0O4G']",HP:0003326,1,"['Error', 'Error']",,missing_drug
"['CHEBI:31832', 'PUBCHEM.COMPOUND:10219851']",HP:0003326,1,['PUBCHEM.COMPOUND:10219851'],,missing_drug
"['CHEBI:31932', 'CHEBI:601027']",UMLS:C1802373,0,[],UMLS:C1802373,missing_disease
"['CHEBI:32035', 'CHEBI:6650']",UMLS:C0268015,1,[],UMLS:C0268015,missing_disease
"['CHEBI:32036', 'CHEBI:32149', 'CHEBI:32599']",UMLS:C0730516,1,[],UMLS:C0730516,missing_disease
"['CHEBI:32114', 'CHEBI:46195', 'CHEBI:52010']",UMLS:C0852402,1,[],UMLS:C0852402,missing_disease
"['CHEBI:32114', 'CHEBI:46195', 'CHEBI:52140', 'CHEBI:8093']",UMLS:C0852402,1,[],UMLS:C0852402,missing_disease
"['CHEBI:32114', 'CHEBI:52010']",UMLS:C0852402,1,[],UMLS:C0852402,missing_disease
"['CHEBI:32139', 'CHEBI:36773', 'DRUGBANK:DB10651', 'UNII:AV092KU4JH']",HP:0011848,1,['DRUGBANK:DB10651'],,missing_drug
"['CHEBI:32139', 'CHEBI:50275']",RXCUI:1089111,1,[],RXCUI:1089111,missing_disease
"['CHEBI:32139', 'CHEBI:63036']",UniProtKB:A0A6Q2X383,1,[],UniProtKB:A0A6Q2X383,missing_disease
"['CHEBI:32151', 'CHEBI:9398']",UMLS:C3838797,1,[],UMLS:C3838797,missing_disease
"['CHEBI:32219', 'CHEBI:7470']",NCIT:C50572,1,[],NCIT:C50572,missing_disease
"['CHEBI:32322', 'CHEBI:46936']",UMLS:C0699896,1,[],UMLS:C0699896,missing_disease
"['CHEBI:32322', 'CHEBI:46936']",UMLS:C0947839,0,[],UMLS:C0947839,missing_disease
"['CHEBI:32354', 'CHEBI:7470']",NCIT:C50572,1,[],NCIT:C50572,missing_disease
"['CHEBI:32914', 'CHEBI:3614', 'CHEBI:94563']",UMLS:C1112670,1,[],UMLS:C1112670,missing_disease
"['CHEBI:32914', 'CHEBI:3614', 'CHEBI:94563']",UMLS:C1536276,1,[],UMLS:C1536276,missing_disease
"['CHEBI:32914', 'CHEBI:53579', 'CHEBI:94563']",UMLS:C0729771,1,[],UMLS:C0729771,missing_disease
"['CHEBI:32914', 'CHEBI:6456']",UMLS:C0729771,1,[],UMLS:C0729771,missing_disease
"['CHEBI:32914', 'CHEBI:94563']",UMLS:C0877743,1,[],UMLS:C0877743,missing_disease
"['CHEBI:32918', 'Error']",HP:0002910,0,['Error'],,missing_drug
"['CHEBI:32918', 'Error']",MONDO:0001548,0,['Error'],,missing_drug
"['CHEBI:32918', 'Error']",MONDO:0002887,1,['Error'],,missing_drug
"['CHEBI:32918', 'Error']",MONDO:0004565,0,['Error'],,missing_drug
"['CHEBI:32918', 'Error']",MONDO:0004868,0,['Error'],,missing_drug
"['CHEBI:32918', 'Error']",MONDO:0005281,1,['Error'],,missing_drug
"['CHEBI:32918', 'Error']",MONDO:0005725,1,['Error'],,missing_drug
"['CHEBI:32918', 'Error']",MONDO:0006515,0,['Error'],,missing_drug
"['CHEBI:32918', 'Error']",UBERON:0001174,0,['Error'],,missing_drug
"['CHEBI:32918', 'Error']",UMLS:C0014012,0,['Error'],UMLS:C0014012,missing_drug+missing_disease
"['CHEBI:32918', 'Error']",UMLS:C0151824,0,['Error'],,missing_drug
"['CHEBI:32918', 'Error']",UMLS:C0276622,0,['Error'],UMLS:C0276622,missing_drug+missing_disease
"['CHEBI:3311', 'CHEBI:4496', 'CHEBI:6637']",UMLS:C0342923,1,[],UMLS:C0342923,missing_disease
"['CHEBI:3312', 'UNII:04XPW8C0FL', 'UNII:SCK81AMR7R', 'UNII:SCK81AMR7R', 'UNII:U50VWW6XH6']",UMLS:C0420433,1,[],UMLS:C0420433,missing_disease
"['CHEBI:33130', 'UNII:24H4NWX5CO', 'UNII:FML8G1U0Y3']",NCIT:C78213,1,[],NCIT:C78213,missing_disease
"['CHEBI:33353', 'UNII:B005P07V07']",MONDO:0005098,1,['UNII:B005P07V07'],,missing_drug
"['CHEBI:33353', 'UNII:N6OU7HJ70P']",UMLS:C0852149,1,['UNII:N6OU7HJ70P'],UMLS:C0852149,missing_drug+missing_disease
"['CHEBI:3347', 'CHEBI:601027']",UMLS:C1802373,0,[],UMLS:C1802373,missing_disease
"['CHEBI:34764', 'CHEBI:74460']",DRUGBANK:DB10426,1,[],DRUGBANK:DB10426,missing_disease
"['CHEBI:34764', 'CHEBI:7507']",UMLS:C0086196,1,[],UMLS:C0086196,missing_disease
"['CHEBI:34764', 'CHEBI:7507']",UMLS:C0263233,1,[],UMLS:C0263233,missing_disease
"['CHEBI:34764', 'CHEBI:7507']",UMLS:C0263361,1,[],UMLS:C0263361,missing_disease
"['CHEBI:34764', 'CHEBI:7507']",UMLS:C5441647,1,[],UMLS:C5441647,missing_disease
"['CHEBI:3504', 'CHEBI:48947']",UMLS:C0264222,1,[],UMLS:C0264222,missing_disease
"['CHEBI:3504', 'CHEBI:48947']",UMLS:C0851631,1,[],UMLS:C0851631,missing_disease
"['CHEBI:3510', 'CHEBI:48947']",UMLS:C0264222,1,[],UMLS:C0264222,missing_disease
"['CHEBI:3510', 'CHEBI:48947']",UMLS:C0851631,1,[],UMLS:C0851631,missing_disease
"['CHEBI:35176', 'DRUGBANK:DB11360', 'DRUGBANK:DB14222', 'Error']",MONDO:0001517,1,['Error'],,missing_drug
"['CHEBI:35176', 'DRUGBANK:DB11360', 'DRUGBANK:DB14222', 'Error']",UMLS:C0947873,1,['Error'],UMLS:C0947873,missing_drug+missing_disease
"['CHEBI:35176', 'Error']",MONDO:0000945,0,['Error'],,missing_drug
"['CHEBI:35176', 'Error']",MONDO:0003778,0,['Error'],,missing_drug
"['CHEBI:3614', 'CHEBI:39561']",UMLS:C0583755,1,[],UMLS:C0583755,missing_disease
"['CHEBI:3614', 'CHEBI:39561']",UMLS:C0583781,1,[],UMLS:C0583781,missing_disease
