drug_set,condition_id_norm,label,missing_drug_ids,missing_disease_id,reason
['RXCUI:1154057'],MONDO:0100326,0,['RXCUI:1154057'],,missing_drug
['RXCUI:1154168'],HP:0000016,0,['RXCUI:1154168'],,missing_drug
['RXCUI:1154168'],MONDO:0001966,0,['RXCUI:1154168'],,missing_drug
['RXCUI:1154168'],MONDO:0004247,0,['RXCUI:1154168'],,missing_drug
['RXCUI:1154168'],MONDO:0004979,0,['RXCUI:1154168'],,missing_drug
['RXCUI:1154168'],MONDO:0005271,1,['RXCUI:1154168'],,missing_drug
['RXCUI:1154168'],MONDO:0005709,1,['RXCUI:1154168'],,missing_drug
['RXCUI:1154168'],MONDO:0006846,0,['RXCUI:1154168'],,missing_drug
['RXCUI:1154168'],MONDO:0800425,0,['RXCUI:1154168'],,missing_drug
['RXCUI:1154173'],MONDO:0002258,1,['RXCUI:1154173'],,missing_drug
['RXCUI:1154173'],MONDO:0003781,1,['RXCUI:1154173'],,missing_drug
['RXCUI:1154173'],MONDO:0004979,1,['RXCUI:1154173'],,missing_drug
['RXCUI:1154173'],MONDO:0005180,0,['RXCUI:1154173'],,missing_drug
['RXCUI:1154173'],MONDO:0005961,1,['RXCUI:1154173'],,missing_drug
['RXCUI:1154173'],MONDO:0006846,0,['RXCUI:1154173'],,missing_drug
['RXCUI:1154173'],MONDO:0800425,0,['RXCUI:1154173'],,missing_drug
['RXCUI:1154226'],HP:0000952,0,['RXCUI:1154226'],,missing_drug
['RXCUI:1154226'],HP:0001907,0,['RXCUI:1154226'],,missing_drug
['RXCUI:1154226'],MONDO:0000960,0,['RXCUI:1154226'],,missing_drug
['RXCUI:1154226'],MONDO:0002447,0,['RXCUI:1154226'],,missing_drug
['RXCUI:1154226'],MONDO:0002691,0,['RXCUI:1154226'],,missing_drug
['RXCUI:1154226'],MONDO:0002800,0,['RXCUI:1154226'],,missing_drug
['RXCUI:1154226'],MONDO:0002869,0,['RXCUI:1154226'],,missing_drug
['RXCUI:1154226'],MONDO:0004989,0,['RXCUI:1154226'],,missing_drug
['RXCUI:1154226'],MONDO:0005010,0,['RXCUI:1154226'],,missing_drug
['RXCUI:1154226'],MONDO:0005015,0,['RXCUI:1154226'],,missing_drug
['RXCUI:1154226'],MONDO:0005154,0,['RXCUI:1154226'],,missing_drug
['RXCUI:1154226'],MONDO:0005231,0,['RXCUI:1154226'],,missing_drug
['RXCUI:1154226'],MONDO:0006846,0,['RXCUI:1154226'],,missing_drug
['RXCUI:1154226'],MONDO:0007254,0,['RXCUI:1154226'],,missing_drug
['RXCUI:1154226'],MONDO:0007718,0,['RXCUI:1154226'],,missing_drug
['RXCUI:1154226'],MONDO:0011057,0,['RXCUI:1154226'],,missing_drug
['RXCUI:1154226'],MONDO:0024477,0,['RXCUI:1154226'],,missing_drug
['RXCUI:1154226'],MONDO:0100429,0,['RXCUI:1154226'],,missing_drug
['RXCUI:1154226'],UMLS:C0151950,0,['RXCUI:1154226'],UMLS:C0151950,missing_drug+missing_disease
['RXCUI:1154226'],UMLS:C0854381,0,['RXCUI:1154226'],,missing_drug
['RXCUI:1154226'],UMLS:C2585327,0,['RXCUI:1154226'],UMLS:C2585327,missing_drug+missing_disease
['RXCUI:1154337'],MONDO:0004766,0,['RXCUI:1154337'],,missing_drug
['RXCUI:1154337'],MONDO:0004979,0,['RXCUI:1154337'],,missing_drug
['RXCUI:1154384'],MONDO:0001106,0,['RXCUI:1154384'],,missing_drug
['RXCUI:1154384'],MONDO:0001343,0,['RXCUI:1154384'],,missing_drug
['RXCUI:1154384'],MONDO:0005136,1,['RXCUI:1154384'],,missing_drug
['RXCUI:1154570'],HP:0012416,0,['RXCUI:1154570'],,missing_drug
['RXCUI:1154570'],MONDO:0004568,0,['RXCUI:1154570'],,missing_drug
['RXCUI:1154570'],MONDO:0004979,0,['RXCUI:1154570'],,missing_drug
['RXCUI:1154570'],MONDO:0043775,0,['RXCUI:1154570'],,missing_drug
['RXCUI:1154669'],MONDO:0000705,0,['RXCUI:1154669'],,missing_drug
['RXCUI:1154669'],MONDO:0006874,0,['RXCUI:1154669'],,missing_drug
['RXCUI:1154670'],HP:0002791,1,['RXCUI:1154670'],,missing_drug
['RXCUI:1154670'],MONDO:0001561,0,['RXCUI:1154670'],,missing_drug
['RXCUI:1154670'],MONDO:0003330,0,['RXCUI:1154670'],,missing_drug
['RXCUI:1154670'],MONDO:0004565,0,['RXCUI:1154670'],,missing_drug
['RXCUI:1154670'],MONDO:0009688,1,['RXCUI:1154670'],,missing_drug
['RXCUI:1154670'],UMLS:C0281773,0,['RXCUI:1154670'],,missing_drug
['RXCUI:1154680'],MONDO:0005052,1,['RXCUI:1154680'],,missing_drug
['RXCUI:1154680'],MONDO:0005412,1,['RXCUI:1154680'],,missing_drug
['RXCUI:1154680'],UMLS:C3203466,1,['RXCUI:1154680'],,missing_drug
['RXCUI:1154705'],MONDO:0000465,0,['RXCUI:1154705'],,missing_drug
['RXCUI:1154705'],MONDO:0000467,0,['RXCUI:1154705'],,missing_drug
['RXCUI:1154705'],MONDO:0000468,0,['RXCUI:1154705'],,missing_drug
['RXCUI:1154705'],MONDO:0002476,0,['RXCUI:1154705'],,missing_drug
['RXCUI:1154705'],MONDO:0005044,1,['RXCUI:1154705'],,missing_drug
['RXCUI:1154705'],MONDO:0005252,0,['RXCUI:1154705'],,missing_drug
['RXCUI:1154705'],MONDO:0800175,0,['RXCUI:1154705'],,missing_drug
['RXCUI:1154705'],NCIT:C120613,0,['RXCUI:1154705'],,missing_drug
['RXCUI:1154771'],HP:0004796,0,['RXCUI:1154771'],,missing_drug
['RXCUI:1154771'],MONDO:0004568,0,['RXCUI:1154771'],,missing_drug
['RXCUI:1154771'],MONDO:0004979,0,['RXCUI:1154771'],,missing_drug
['RXCUI:1154771'],MONDO:0043775,0,['RXCUI:1154771'],,missing_drug
['RXCUI:1154831'],HP:0000016,0,['RXCUI:1154831'],,missing_drug
['RXCUI:1154831'],HP:0001259,0,['RXCUI:1154831'],,missing_drug
['RXCUI:1154831'],HP:0004796,0,['RXCUI:1154831'],,missing_drug
['RXCUI:1154831'],MONDO:0001966,0,['RXCUI:1154831'],,missing_drug
['RXCUI:1154831'],MONDO:0004568,0,['RXCUI:1154831'],,missing_drug
['RXCUI:1154831'],MONDO:0004979,0,['RXCUI:1154831'],,missing_drug
['RXCUI:1154831'],MONDO:0005044,0,['RXCUI:1154831'],,missing_drug
['RXCUI:1154831'],MONDO:0005087,0,['RXCUI:1154831'],,missing_drug
['RXCUI:1154831'],MONDO:0006846,0,['RXCUI:1154831'],,missing_drug
['RXCUI:1154831'],MONDO:0043775,0,['RXCUI:1154831'],,missing_drug
['RXCUI:1154831'],MONDO:0800425,0,['RXCUI:1154831'],,missing_drug
['RXCUI:1154831'],UMLS:C1401086,0,['RXCUI:1154831'],,missing_drug
['RXCUI:1154968'],MONDO:0001700,0,['RXCUI:1154968'],,missing_drug
['RXCUI:1154968'],MONDO:0008228,0,['RXCUI:1154968'],,missing_drug
['RXCUI:1154983'],MONDO:0001272,1,['RXCUI:1154983'],,missing_drug
['RXCUI:1154983'],MONDO:0001673,1,['RXCUI:1154983'],,missing_drug
['RXCUI:1154985'],MONDO:0029000,1,['RXCUI:1154985'],,missing_drug
['RXCUI:1154985'],UMLS:C0274705,1,['RXCUI:1154985'],UMLS:C0274705,missing_drug+missing_disease
['RXCUI:1155209'],HP:0001259,0,['RXCUI:1155209'],,missing_drug
['RXCUI:1155209'],MONDO:0004979,0,['RXCUI:1155209'],,missing_drug
['RXCUI:1155432'],HP:0003326,1,['RXCUI:1155432'],,missing_drug
['RXCUI:1155432'],HP:0003552,1,['RXCUI:1155432'],,missing_drug
['RXCUI:1155432'],MONDO:0005578,1,['RXCUI:1155432'],,missing_drug
['RXCUI:1155432'],UMLS:C0038045,1,['RXCUI:1155432'],,missing_drug
['RXCUI:1155432'],UMLS:C0427008,1,['RXCUI:1155432'],,missing_drug
['RXCUI:1155432'],UMLS:C0442729,1,['RXCUI:1155432'],UMLS:C0442729,missing_drug+missing_disease
['RXCUI:1155722'],MONDO:0004979,0,['RXCUI:1155722'],,missing_drug
['RXCUI:1155722'],MONDO:0006846,0,['RXCUI:1155722'],,missing_drug
['RXCUI:1155722'],MONDO:0800425,0,['RXCUI:1155722'],,missing_drug
['RXCUI:1155751'],MONDO:0002476,0,['RXCUI:1155751'],,missing_drug
['RXCUI:1156024'],MONDO:0005016,1,['RXCUI:1156024'],,missing_drug
['RXCUI:1156024'],MONDO:0005044,1,['RXCUI:1156024'],,missing_drug
['RXCUI:1156024'],MONDO:0005068,1,['RXCUI:1156024'],,missing_drug
['RXCUI:1156024'],MONDO:0005098,1,['RXCUI:1156024'],,missing_drug
['RXCUI:1156024'],UMLS:C0011847,1,['RXCUI:1156024'],UMLS:C0011847,missing_drug+missing_disease
['RXCUI:1156069'],MONDO:0004849,1,['RXCUI:1156069'],,missing_drug
['RXCUI:1156069'],MONDO:0004979,1,['RXCUI:1156069'],,missing_drug
['RXCUI:1156069'],MONDO:0005002,1,['RXCUI:1156069'],,missing_drug
['RXCUI:1156069'],MONDO:0005607,1,['RXCUI:1156069'],,missing_drug
['RXCUI:1156197'],HP:0001996,0,['RXCUI:1156197'],,missing_drug
['RXCUI:1156197'],HP:0031273,0,['RXCUI:1156197'],,missing_drug
['RXCUI:1156197'],MONDO:0000440,0,['RXCUI:1156197'],,missing_drug
['RXCUI:1156197'],MONDO:0001106,0,['RXCUI:1156197'],,missing_drug
['RXCUI:1156197'],MONDO:0004781,0,['RXCUI:1156197'],,missing_drug
['RXCUI:1156197'],MONDO:0005148,1,['RXCUI:1156197'],,missing_drug
['RXCUI:1156197'],MONDO:0005240,0,['RXCUI:1156197'],,missing_drug
['RXCUI:1156197'],MONDO:0012819,0,['RXCUI:1156197'],,missing_drug
['RXCUI:1156197'],MONDO:0800175,0,['RXCUI:1156197'],,missing_drug
['RXCUI:1156609'],MONDO:0002476,0,['RXCUI:1156609'],,missing_drug
['RXCUI:1156609'],MONDO:0005015,0,['RXCUI:1156609'],,missing_drug
['RXCUI:1156610'],MONDO:0005016,1,['RXCUI:1156610'],,missing_drug
['RXCUI:1156610'],MONDO:0005044,1,['RXCUI:1156610'],,missing_drug
['RXCUI:1156610'],MONDO:0005068,1,['RXCUI:1156610'],,missing_drug
['RXCUI:1156610'],MONDO:0005098,1,['RXCUI:1156610'],,missing_drug
['RXCUI:1156610'],UMLS:C0011847,1,['RXCUI:1156610'],UMLS:C0011847,missing_drug+missing_disease
['RXCUI:1157354'],MONDO:0008159,1,['RXCUI:1157354'],,missing_drug
['RXCUI:1157354'],MONDO:0011438,1,['RXCUI:1157354'],,missing_drug
['RXCUI:1157355'],HP:0000952,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],HP:0001907,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],HP:0002625,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],MONDO:0000473,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],MONDO:0000960,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],MONDO:0001531,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],MONDO:0002304,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],MONDO:0002447,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],MONDO:0002691,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],MONDO:0002800,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],MONDO:0002869,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],MONDO:0004781,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],MONDO:0004981,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],MONDO:0004989,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],MONDO:0005010,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],MONDO:0005015,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],MONDO:0005068,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],MONDO:0005098,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],MONDO:0005154,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],MONDO:0005231,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],MONDO:0005279,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],MONDO:0005475,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],MONDO:0006846,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],MONDO:0006981,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],MONDO:0007254,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],MONDO:0007263,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],MONDO:0007718,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],MONDO:0011057,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],MONDO:0013144,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],MONDO:0019145,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],MONDO:0020460,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],MONDO:0024477,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],MONDO:0100240,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],MONDO:0100429,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],UMLS:C0151950,0,['RXCUI:1157355'],UMLS:C0151950,missing_drug+missing_disease
['RXCUI:1157355'],UMLS:C0496870,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],UMLS:C0854381,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],UMLS:C0948807,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157355'],UMLS:C1868885,0,['RXCUI:1157355'],UMLS:C1868885,missing_drug+missing_disease
['RXCUI:1157355'],UMLS:C2585327,0,['RXCUI:1157355'],UMLS:C2585327,missing_drug+missing_disease
['RXCUI:1157355'],UMLS:C3650625,0,['RXCUI:1157355'],,missing_drug
['RXCUI:1157361'],HP:0001907,0,['RXCUI:1157361'],,missing_drug
['RXCUI:1157361'],MONDO:0001416,0,['RXCUI:1157361'],,missing_drug
['RXCUI:1157361'],MONDO:0002800,0,['RXCUI:1157361'],,missing_drug
['RXCUI:1157361'],MONDO:0004989,0,['RXCUI:1157361'],,missing_drug
['RXCUI:1157361'],MONDO:0005010,0,['RXCUI:1157361'],,missing_drug
['RXCUI:1157361'],MONDO:0005068,0,['RXCUI:1157361'],,missing_drug
['RXCUI:1157361'],MONDO:0005231,0,['RXCUI:1157361'],,missing_drug
['RXCUI:1157361'],MONDO:0007254,0,['RXCUI:1157361'],,missing_drug
['RXCUI:1157361'],MONDO:0011057,0,['RXCUI:1157361'],,missing_drug
['RXCUI:1157361'],MONDO:0024477,0,['RXCUI:1157361'],,missing_drug
['RXCUI:1157361'],MONDO:0100429,0,['RXCUI:1157361'],,missing_drug
['RXCUI:1157361'],UMLS:C0151950,0,['RXCUI:1157361'],UMLS:C0151950,missing_drug+missing_disease
['RXCUI:1157362'],HP:0002625,0,['RXCUI:1157362'],,missing_drug
['RXCUI:1157362'],MONDO:0000960,0,['RXCUI:1157362'],,missing_drug
['RXCUI:1157362'],MONDO:0002869,0,['RXCUI:1157362'],,missing_drug
['RXCUI:1157362'],MONDO:0004981,0,['RXCUI:1157362'],,missing_drug
['RXCUI:1157362'],MONDO:0005010,0,['RXCUI:1157362'],,missing_drug
['RXCUI:1157362'],MONDO:0005154,0,['RXCUI:1157362'],,missing_drug
['RXCUI:1157362'],MONDO:0005279,0,['RXCUI:1157362'],,missing_drug
['RXCUI:1157362'],MONDO:0006981,0,['RXCUI:1157362'],,missing_drug
['RXCUI:1157362'],MONDO:0007254,0,['RXCUI:1157362'],,missing_drug
['RXCUI:1157362'],MONDO:0007263,0,['RXCUI:1157362'],,missing_drug
['RXCUI:1157362'],MONDO:0011057,0,['RXCUI:1157362'],,missing_drug
['RXCUI:1157362'],MONDO:0024477,0,['RXCUI:1157362'],,missing_drug
['RXCUI:1157362'],UMLS:C1868885,0,['RXCUI:1157362'],UMLS:C1868885,missing_drug+missing_disease
['RXCUI:1157362'],UMLS:C3650625,0,['RXCUI:1157362'],,missing_drug
['RXCUI:1157364'],MONDO:0011438,1,['RXCUI:1157364'],,missing_drug
['RXCUI:1157483'],MONDO:0005412,1,['RXCUI:1157483'],,missing_drug
['RXCUI:1157512'],MONDO:0005277,1,['RXCUI:1157512'],,missing_drug
['RXCUI:1157512'],MONDO:0005475,1,['RXCUI:1157512'],,missing_drug
['RXCUI:1157512'],MONDO:0100431,1,['RXCUI:1157512'],,missing_drug
['RXCUI:1157755'],HP:0000016,0,['RXCUI:1157755'],,missing_drug
['RXCUI:1157755'],MONDO:0001744,0,['RXCUI:1157755'],,missing_drug
['RXCUI:1157755'],MONDO:0001966,0,['RXCUI:1157755'],,missing_drug
['RXCUI:1157755'],MONDO:0005324,1,['RXCUI:1157755'],,missing_drug
['RXCUI:1157755'],MONDO:0006846,0,['RXCUI:1157755'],,missing_drug
['RXCUI:1157755'],MONDO:0800425,0,['RXCUI:1157755'],,missing_drug
['RXCUI:1158109'],HP:0003124,1,['RXCUI:1158109'],,missing_drug
['RXCUI:1158109'],MONDO:0004242,0,['RXCUI:1158109'],,missing_drug
['RXCUI:1158109'],MONDO:0005154,0,['RXCUI:1158109'],,missing_drug
['RXCUI:1158109'],UMLS:C0340654,0,['RXCUI:1158109'],,missing_drug
['RXCUI:1158330'],HP:0002625,0,['RXCUI:1158330'],,missing_drug
['RXCUI:1158330'],MONDO:0000960,0,['RXCUI:1158330'],,missing_drug
['RXCUI:1158330'],MONDO:0002869,0,['RXCUI:1158330'],,missing_drug
['RXCUI:1158330'],MONDO:0004981,0,['RXCUI:1158330'],,missing_drug
['RXCUI:1158330'],MONDO:0005010,0,['RXCUI:1158330'],,missing_drug
['RXCUI:1158330'],MONDO:0005154,0,['RXCUI:1158330'],,missing_drug
['RXCUI:1158330'],MONDO:0005279,0,['RXCUI:1158330'],,missing_drug
['RXCUI:1158330'],MONDO:0006981,0,['RXCUI:1158330'],,missing_drug
['RXCUI:1158330'],MONDO:0007254,0,['RXCUI:1158330'],,missing_drug
['RXCUI:1158330'],MONDO:0007263,0,['RXCUI:1158330'],,missing_drug
['RXCUI:1158330'],MONDO:0011057,0,['RXCUI:1158330'],,missing_drug
['RXCUI:1158330'],MONDO:0024477,0,['RXCUI:1158330'],,missing_drug
['RXCUI:1158330'],UMLS:C1868885,0,['RXCUI:1158330'],UMLS:C1868885,missing_drug+missing_disease
['RXCUI:1158563'],HP:0004796,0,['RXCUI:1158563'],,missing_drug
['RXCUI:1158563'],MONDO:0004568,0,['RXCUI:1158563'],,missing_drug
['RXCUI:1158563'],MONDO:0004979,0,['RXCUI:1158563'],,missing_drug
['RXCUI:1158563'],MONDO:0043775,0,['RXCUI:1158563'],,missing_drug
['RXCUI:1159521'],HP:0012735,1,['RXCUI:1159521'],,missing_drug
['RXCUI:1160006'],MONDO:0004979,0,['RXCUI:1160006'],,missing_drug
['RXCUI:1160006'],MONDO:0005015,0,['RXCUI:1160006'],,missing_drug
['RXCUI:1160006'],UMLS:C2939070,0,['RXCUI:1160006'],UMLS:C2939070,missing_drug+missing_disease
['RXCUI:1161259'],MONDO:0011438,1,['RXCUI:1161259'],,missing_drug
['RXCUI:1161259'],UMLS:C0520676,1,['RXCUI:1161259'],,missing_drug
['RXCUI:1161259'],UMLS:C5201148,1,['RXCUI:1161259'],UMLS:C5201148,missing_drug+missing_disease
['RXCUI:1161287'],MONDO:0005109,1,['RXCUI:1161287'],,missing_drug
['RXCUI:1161552'],MONDO:0005252,1,['RXCUI:1161552'],,missing_drug
['RXCUI:1161606'],MONDO:0000440,0,['RXCUI:1161606'],,missing_drug
['RXCUI:1161606'],MONDO:0001106,0,['RXCUI:1161606'],,missing_drug
['RXCUI:1161606'],MONDO:0012819,0,['RXCUI:1161606'],,missing_drug
['RXCUI:1161919'],MONDO:0005044,1,['RXCUI:1161919'],,missing_drug
['RXCUI:1162127'],HP:0001681,1,['RXCUI:1162127'],,missing_drug
['RXCUI:1162127'],HP:0001712,1,['RXCUI:1162127'],,missing_drug
['RXCUI:1162127'],MONDO:0001302,1,['RXCUI:1162127'],,missing_drug
['RXCUI:1162127'],MONDO:0002476,0,['RXCUI:1162127'],,missing_drug
['RXCUI:1162127'],MONDO:0005015,0,['RXCUI:1162127'],,missing_drug
['RXCUI:1162127'],MONDO:0005016,1,['RXCUI:1162127'],,missing_drug
['RXCUI:1162127'],MONDO:0005044,1,['RXCUI:1162127'],,missing_drug
['RXCUI:1162127'],MONDO:0005068,1,['RXCUI:1162127'],,missing_drug
['RXCUI:1162127'],MONDO:0005098,1,['RXCUI:1162127'],,missing_drug
['RXCUI:1162127'],MONDO:0005252,1,['RXCUI:1162127'],,missing_drug
['RXCUI:1162127'],MONDO:0021187,1,['RXCUI:1162127'],,missing_drug
['RXCUI:1162127'],UMLS:C0011847,1,['RXCUI:1162127'],UMLS:C0011847,missing_drug+missing_disease
['RXCUI:1162133'],HP:0001681,1,['RXCUI:1162133'],,missing_drug
['RXCUI:1162133'],MONDO:0005016,1,['RXCUI:1162133'],,missing_drug
['RXCUI:1162133'],MONDO:0005044,1,['RXCUI:1162133'],,missing_drug
['RXCUI:1162133'],MONDO:0005068,1,['RXCUI:1162133'],,missing_drug
['RXCUI:1162133'],MONDO:0005098,1,['RXCUI:1162133'],,missing_drug
['RXCUI:1162133'],MONDO:0005252,1,['RXCUI:1162133'],,missing_drug
['RXCUI:1162333'],MONDO:0005240,0,['RXCUI:1162333'],,missing_drug
['RXCUI:1162650'],MONDO:0002476,0,['RXCUI:1162650'],,missing_drug
['RXCUI:1162650'],MONDO:0005044,1,['RXCUI:1162650'],,missing_drug
['RXCUI:1162650'],MONDO:0019623,0,['RXCUI:1162650'],,missing_drug
['RXCUI:1162650'],UMLS:C1304177,0,['RXCUI:1162650'],,missing_drug
['RXCUI:1162674'],MONDO:0004979,0,['RXCUI:1162674'],,missing_drug
['RXCUI:1162674'],UMLS:C2939070,0,['RXCUI:1162674'],UMLS:C2939070,missing_drug+missing_disease
['RXCUI:1162757'],MONDO:0000465,0,['RXCUI:1162757'],,missing_drug
['RXCUI:1162757'],MONDO:0001823,0,['RXCUI:1162757'],,missing_drug
['RXCUI:1162757'],MONDO:0004981,0,['RXCUI:1162757'],,missing_drug
['RXCUI:1162757'],MONDO:0005310,0,['RXCUI:1162757'],,missing_drug
['RXCUI:1162757'],MONDO:0005468,0,['RXCUI:1162757'],,missing_drug
['RXCUI:1162757'],MONDO:0800175,0,['RXCUI:1162757'],,missing_drug
['RXCUI:1162757'],UMLS:C3266753,0,['RXCUI:1162757'],UMLS:C3266753,missing_drug+missing_disease
['RXCUI:1162789'],HP:0004796,0,['RXCUI:1162789'],,missing_drug
['RXCUI:1162789'],MONDO:0004568,0,['RXCUI:1162789'],,missing_drug
['RXCUI:1162789'],MONDO:0004979,0,['RXCUI:1162789'],,missing_drug
['RXCUI:1162789'],MONDO:0005087,0,['RXCUI:1162789'],,missing_drug
['RXCUI:1162789'],MONDO:0005178,1,['RXCUI:1162789'],,missing_drug
['RXCUI:1162789'],MONDO:0008383,1,['RXCUI:1162789'],,missing_drug
['RXCUI:1162789'],MONDO:0043775,0,['RXCUI:1162789'],,missing_drug
['RXCUI:1162789'],NCIT:C27003,1,['RXCUI:1162789'],,missing_drug
['RXCUI:1163093'],HP:0001688,0,['RXCUI:1163093'],,missing_drug
['RXCUI:1163093'],MONDO:0000465,0,['RXCUI:1163093'],,missing_drug
['RXCUI:1163093'],MONDO:0004979,0,['RXCUI:1163093'],,missing_drug
['RXCUI:1163093'],MONDO:0005041,1,['RXCUI:1163093'],,missing_drug
['RXCUI:1163093'],MONDO:0005252,0,['RXCUI:1163093'],,missing_drug
['RXCUI:1163093'],MONDO:0006875,1,['RXCUI:1163093'],,missing_drug
['RXCUI:1163093'],MONDO:0800175,0,['RXCUI:1163093'],,missing_drug
['RXCUI:1163093'],UMLS:C0730607,0,['RXCUI:1163093'],,missing_drug
['RXCUI:1164046'],MONDO:0000256,0,['RXCUI:1164046'],,missing_drug
['RXCUI:1164046'],MONDO:0019098,0,['RXCUI:1164046'],,missing_drug
['RXCUI:1164653'],MONDO:0003330,0,['RXCUI:1164653'],,missing_drug
['RXCUI:1164653'],MONDO:0004335,0,['RXCUI:1164653'],,missing_drug
['RXCUI:1164653'],MONDO:0005009,0,['RXCUI:1164653'],,missing_drug
['RXCUI:1164653'],MONDO:0005010,0,['RXCUI:1164653'],,missing_drug
['RXCUI:1164653'],MONDO:0005041,0,['RXCUI:1164653'],,missing_drug
['RXCUI:1164653'],MONDO:0005267,0,['RXCUI:1164653'],,missing_drug
['RXCUI:1164653'],MONDO:0005852,0,['RXCUI:1164653'],,missing_drug
['RXCUI:1164653'],MONDO:0006679,0,['RXCUI:1164653'],,missing_drug
['RXCUI:1164653'],MONDO:0007263,0,['RXCUI:1164653'],,missing_drug
['RXCUI:1164653'],MONDO:0009688,0,['RXCUI:1164653'],,missing_drug
['RXCUI:1164653'],MONDO:0010811,0,['RXCUI:1164653'],,missing_drug
['RXCUI:1164653'],UMLS:C0341742,0,['RXCUI:1164653'],,missing_drug
['RXCUI:1165009'],HP:0000016,0,['RXCUI:1165009'],,missing_drug
['RXCUI:1165009'],MONDO:0001744,0,['RXCUI:1165009'],,missing_drug
['RXCUI:1165009'],MONDO:0005324,1,['RXCUI:1165009'],,missing_drug
['RXCUI:1165009'],MONDO:0006846,0,['RXCUI:1165009'],,missing_drug
['RXCUI:1165009'],MONDO:0800425,0,['RXCUI:1165009'],,missing_drug
['RXCUI:1165173'],HP:0002625,0,['RXCUI:1165173'],,missing_drug
['RXCUI:1165173'],MONDO:0000473,0,['RXCUI:1165173'],,missing_drug
['RXCUI:1165173'],MONDO:0001531,0,['RXCUI:1165173'],,missing_drug
['RXCUI:1165173'],MONDO:0002304,0,['RXCUI:1165173'],,missing_drug
['RXCUI:1165173'],MONDO:0004781,0,['RXCUI:1165173'],,missing_drug
['RXCUI:1165173'],MONDO:0005068,0,['RXCUI:1165173'],,missing_drug
['RXCUI:1165173'],MONDO:0005098,0,['RXCUI:1165173'],,missing_drug
['RXCUI:1165173'],MONDO:0005154,0,['RXCUI:1165173'],,missing_drug
['RXCUI:1165173'],MONDO:0005279,0,['RXCUI:1165173'],,missing_drug
['RXCUI:1165173'],MONDO:0007254,0,['RXCUI:1165173'],,missing_drug
['RXCUI:1165173'],MONDO:0013144,0,['RXCUI:1165173'],,missing_drug
['RXCUI:1165173'],MONDO:0019145,0,['RXCUI:1165173'],,missing_drug
['RXCUI:1165173'],UMLS:C0151950,0,['RXCUI:1165173'],UMLS:C0151950,missing_drug+missing_disease
['RXCUI:1165173'],UMLS:C0948807,0,['RXCUI:1165173'],,missing_drug
['RXCUI:1165206'],MONDO:0000440,0,['RXCUI:1165206'],,missing_drug
['RXCUI:1165206'],MONDO:0001106,0,['RXCUI:1165206'],,missing_drug
['RXCUI:1165206'],MONDO:0005240,0,['RXCUI:1165206'],,missing_drug
['RXCUI:1165206'],MONDO:0012819,0,['RXCUI:1165206'],,missing_drug
['RXCUI:1165344'],MONDO:0004242,0,['RXCUI:1165344'],,missing_drug
['RXCUI:1165344'],MONDO:0005154,0,['RXCUI:1165344'],,missing_drug
['RXCUI:1165344'],UMLS:C0340654,0,['RXCUI:1165344'],,missing_drug
