primary_drug_id,secondary_drug_id,condition_id_norm,primary_drug_id_norm,primary_drug_id_norm_label,secondary_drug_id_norm,secondary_drug_id_norm_label
['DRUGBANK:DB09414'],"['DRUGBANK:DB09395', 'DRUGBANK:DB09407', 'DRUGBANK:DB09341', 'DRUGBANK:DB00761']",UMLS:C4509972,['CHEBI:131527'],['Dipotassium phosphate'],"['CHEBI:32954', 'CHEBI:25107', 'CHEBI:17234', 'CHEBI:32588']","['Sodium acetate', 'magnesium atom', 'D-glucose', 'Potassium chloride']"
['DRUGBANK:DB09341'],['DRUGBANK:DB00841'],MONDO:0005252,['CHEBI:17234'],['D-glucose'],['CHEBI:4670'],['Dobutamine']
['DRUGBANK:DB09222'],"['DRUGBANK:DB06692', 'DRUGBANK:DB01164', 'DRUGBANK:DB11300', 'DRUGBANK:DB13192']",UMLS:C0420433,['UMLS:C2587184'],['Parenogen'],"['UNII:04XPW8C0FL', 'CHEBI:3312', 'UMLS:C0040018', 'UMLS:C0700346']","['Aprotinin', 'Calol', 'thrombin', 'Koate-DVI']"
['DRUGBANK:DB01646'],['DRUGBANK:DB00145'],MONDO:0004574,['CHEBI:21557'],['N-Acetylmethionine'],['CHEBI:15428'],['Glycine']
['DRUGBANK:DB00066'],['DRUGBANK:DB00044'],MONDO:0021124,['CHEBI:81569'],['Follitropin'],['UMLS:C1271607'],['lutropin alfa']
['DRUGBANK:DB09449'],"['DRUGBANK:DB09341', 'DRUGBANK:DB09413', 'DRUGBANK:DB00761', 'DRUGBANK:DB04398', 'DRUGBANK:DB09407']",MONDO:0850046,['CHEBI:34683'],['CID 58592228'],"['CHEBI:17234', 'CHEBI:63036', 'CHEBI:32588', 'CHEBI:78320', 'CHEBI:25107']","['D-glucose', 'CID 24506', 'Potassium chloride', 'Lactic acid', 'magnesium atom']"
['DRUGBANK:DB01137'],"['DRUGBANK:DB01607', 'DRUGBANK:DB00319']",MONDO:0025598,['CHEBI:63598'],['Levofloxacin'],"['CHEBI:9587', 'CHEBI:8232']","['Ticarcillin', 'Piperacillin']"
['DRUGBANK:DB01127'],['DRUGBANK:DB00620'],MONDO:0006816,['CHEBI:4754'],['Econazole'],['CHEBI:9667'],['Triamcinolone']
['DRUGBANK:DB00833'],['DRUGBANK:DB00766'],MONDO:0005113,['CHEBI:3478'],['Cefaclor'],['CHEBI:48947'],['Clavulanic acid']
['DRUGBANK:DB09274'],['DRUGBANK:DB00358'],MONDO:0005920,['CHEBI:63918'],['Artesunate'],['CHEBI:63681'],['Mefloquine']
['DRUGBANK:DB01164'],"['DRUGBANK:DB09153', 'DRUGBANK:DB09407', 'DRUGBANK:DB01914']",MONDO:0024327,['CHEBI:3312'],['Calol'],"['CHEBI:26710', 'CHEBI:25107', 'CHEBI:17234']","['Sodium chloride', 'magnesium atom', 'D-glucose']"
['DRUGBANK:DB00741'],['DRUGBANK:DB09345'],MONDO:0005538,['CHEBI:17650'],['Hydrocortisone'],['CHEBI:8357'],['Pramocaine']
['DRUGBANK:DB00443'],['DRUGBANK:DB00798'],MONDO:0021201,['CHEBI:3077'],['Betamethasone'],['PUBCHEM.COMPOUND:3467'],['gentamicin']
['DRUGBANK:DB00397'],"['DRUGBANK:DB01114', 'DRUGBANK:DB00874', 'DRUGBANK:DB00514']",MONDO:0003781,['PUBCHEM.COMPOUND:4786'],['Phenylpropanolamine'],"['CHEBI:52010', 'CHEBI:5551', 'CHEBI:4470']","['chlorphenamine', 'Guaifenesin', 'Dextromethorphan']"
['DRUGBANK:DB01581'],"['DRUGBANK:DB06147', 'DRUGBANK:DB00359']",MONDO:0005249,['CHEBI:102130'],['Sulfamerazine'],"['CHEBI:9337', 'CHEBI:9328']","['Sulfathiazole', 'Sulfadiazine']"
['DRUGBANK:DB00936'],['DRUGBANK:DB03904'],MONDO:0005083,['CHEBI:16914'],['Salicylic acid'],['CHEBI:16199'],['Urea']
['DRUGBANK:DB16560'],"['DRUGBANK:DB11223', 'DRUGBANK:DB11118', 'DRUGBANK:DB14312']",MONDO:0003781,['CHEBI:173313'],['Ethyl nitrite'],"['UNII:TD2LE91MBE', 'CHEBI:16134', 'UNII:61ZBX54883']","['Tolu balsam', 'Ammonia', 'LICORICE']"
['DRUGBANK:DB00994'],['DRUGBANK:DB00394'],MONDO:0002406,['CHEBI:7507'],['Framycetin'],['CHEBI:3001'],['beclomethasone']
['DRUGBANK:DB00316'],"['DRUGBANK:DB00852', 'DRUGBANK:DB00514']",MONDO:0005709,['CHEBI:46195'],['Acetaminophen'],"['CHEBI:51209', 'CHEBI:4470']","['Pseudoephedrine', 'Dextromethorphan']"
['DRUGBANK:DB00514'],"['DRUGBANK:DB01069', 'DRUGBANK:DB00388']",MONDO:0005709,['CHEBI:4470'],['Dextromethorphan'],"['CHEBI:8461', 'CHEBI:8093']","['Promethazine', 'Phenylephrine']"
['DRUGBANK:DB00874'],"['DRUGBANK:DB00388', 'DRUGBANK:DB00316']",MONDO:0005709,['CHEBI:5551'],['Guaifenesin'],"['CHEBI:8093', 'CHEBI:46195']","['Phenylephrine', 'Acetaminophen']"
['DRUGBANK:DB00956'],['DRUGBANK:DB11160'],MONDO:0005709,['CHEBI:5779'],['Hydrocodone'],['CHEBI:135047'],['Phenyltoloxamine']
['DRUGBANK:DB00537'],['DRUGBANK:DB00741'],MONDO:0021666,['CHEBI:100241'],['Ciprofloxacin'],['CHEBI:17650'],['Hydrocortisone']
['DRUGBANK:DB17091'],['DRUGBANK:DB15654'],MONDO:0100130,['DRUGBANK:DB17091'],['Davesomeran'],['DRUGBANK:DB15654'],['Moderna COVID-19 Vaccine']
['DRUGBANK:DB00316'],['DRUGBANK:DB01173'],UMLS:C1736180,['CHEBI:46195'],['Acetaminophen'],['CHEBI:7789'],['Orphenadrine']
['DRUGBANK:DB00755'],['DRUGBANK:DB03904'],MONDO:0017474,['CHEBI:15367'],['Tretinoin'],['CHEBI:16199'],['Urea']
['DRUGBANK:DB09321'],['DRUGBANK:DB11111'],UMLS:C0037284,['CHEBI:36560'],['Zinc oxide'],['DRUGBANK:DB11111'],['Witch hazel']
['DRUGBANK:DB00316'],"['DRUGBANK:DB00514', 'DRUGBANK:DB00835']",MONDO:0005709,['CHEBI:46195'],['Acetaminophen'],"['CHEBI:4470', 'CHEBI:3183']","['Dextromethorphan', 'Brompheniramine']"
['DRUGBANK:DB00741'],['DRUGBANK:DB09345'],MONDO:0001046,['CHEBI:17650'],['Hydrocortisone'],['CHEBI:8357'],['Pramocaine']
['DRUGBANK:DB00927'],['DRUGBANK:DB00749'],MONDO:0019735,['CHEBI:4975'],['Famotidine'],['CHEBI:4909'],['Etodolac']
['DRUGBANK:DB00388'],"['DRUGBANK:DB00455', 'DRUGBANK:DB00316']",MONDO:0005709,['CHEBI:8093'],['Phenylephrine'],"['CHEBI:6538', 'CHEBI:46195']","['Loratadine', 'Acetaminophen']"
['DRUGBANK:DB00388'],"['DRUGBANK:DB00967', 'DRUGBANK:DB01050']",MONDO:0005709,['CHEBI:8093'],['Phenylephrine'],"['CHEBI:291342', 'CHEBI:5855']","['Desloratadine', 'Ibuprofen']"
['DRUGBANK:DB00316'],"['DRUGBANK:DB06691', 'DRUGBANK:DB00388', 'DRUGBANK:DB00874']",MONDO:0005709,['CHEBI:46195'],['Acetaminophen'],"['CHEBI:6762', 'CHEBI:8093', 'CHEBI:5551']","['Mepyramine', 'Phenylephrine', 'Guaifenesin']"
['DRUGBANK:DB01620'],"['DRUGBANK:DB00388', 'DRUGBANK:DB00316']",MONDO:0005709,['CHEBI:91591'],['Pheniramine'],"['CHEBI:8093', 'CHEBI:46195']","['Phenylephrine', 'Acetaminophen']"
['DRUGBANK:DB00316'],"['DRUGBANK:DB00388', 'DRUGBANK:DB00126', 'DRUGBANK:DB01620']",MONDO:0005709,['CHEBI:46195'],['Acetaminophen'],"['CHEBI:8093', 'CHEBI:22652', 'CHEBI:91591']","['Phenylephrine', 'Ascorbic acid', 'Pheniramine']"
['DRUGBANK:DB00316'],"['DRUGBANK:DB00852', 'DRUGBANK:DB01114', 'DRUGBANK:DB00514']",MONDO:0005709,['CHEBI:46195'],['Acetaminophen'],"['CHEBI:51209', 'CHEBI:52010', 'CHEBI:4470']","['Pseudoephedrine', 'chlorphenamine', 'Dextromethorphan']"
['DRUGBANK:DB15907'],['DRUGBANK:DB00936'],MONDO:0044339,['UNII:RUU8G67GQM'],['Escin'],['CHEBI:16914'],['Salicylic acid']
['DRUGBANK:DB15907'],['DRUGBANK:DB00936'],MONDO:0044339,['UNII:RUU8G67GQM'],['Escin'],['CHEBI:16914'],['Salicylic acid']
['DRUGBANK:DB11482'],"['DRUGBANK:DB09321', 'DRUGBANK:DB00676']",MONDO:0015196,['UNII:8P5F881OCY'],['Balsam of Peru'],"['CHEBI:36560', 'CHEBI:41237']","['Zinc oxide', 'Benzyl benzoate']"
['DRUGBANK:DB00945'],['DRUGBANK:DB00852'],MONDO:0005709,['CHEBI:15365'],['Aspirin'],['CHEBI:51209'],['Pseudoephedrine']
['DRUGBANK:DB00945'],['DRUGBANK:DB00852'],UMLS:C0948780,['CHEBI:15365'],['Aspirin'],['CHEBI:51209'],['Pseudoephedrine']
['DRUGBANK:DB03419'],['DRUGBANK:DB09256'],MONDO:0001056,['CHEBI:17568'],['Uracil'],['CHEBI:32188'],['Tegafur']
['DRUGBANK:DB00825'],"['DRUGBANK:DB01075', 'DRUGBANK:DB06767']",UMLS:C0264222,['CHEBI:25187'],['Menthol'],"['CHEBI:4636', 'CHEBI:31206']","['Diphenhydramine', 'Chloroaminium']"
['DRUGBANK:DB01060'],['DRUGBANK:DB00766'],UMLS:C0264222,['CHEBI:2676'],['Amoxicillin'],['CHEBI:48947'],['Clavulanic acid']
['DRUGBANK:DB01229'],['DRUGBANK:DB00515'],MONDO:0005233,['CHEBI:45863'],['Paclitaxel'],['CHEBI:27899'],['Cisplatin']
['DRUGBANK:DB00438'],['DRUGBANK:DB09460'],UMLS:C4727977,['CHEBI:3508'],['Ceftazidime'],['CHEBI:29377'],['CID 516885']
['DRUGBANK:DB00825'],"['DRUGBANK:DB01075', 'DRUGBANK:DB06767']",MONDO:0005271,['CHEBI:25187'],['Menthol'],"['CHEBI:4636', 'CHEBI:31206']","['Diphenhydramine', 'Chloroaminium']"
['DRUGBANK:DB00257'],['DRUGBANK:DB00916'],MONDO:0100128,['CHEBI:3764'],['Clotrimazole'],['CHEBI:6909'],['Metronidazole']
['DRUGBANK:DB14006'],"['DRUGBANK:DB00874', 'DRUGBANK:DB00388', 'DRUGBANK:DB00514']",UMLS:C0281856,['CHEBI:15354'],['Choline'],"['CHEBI:5551', 'CHEBI:8093', 'CHEBI:4470']","['Guaifenesin', 'Phenylephrine', 'Dextromethorphan']"
['DRUGBANK:DB00985'],['DRUGBANK:DB00165'],MONDO:0002317,['CHEBI:94848'],['Dimenhydrinate'],['CHEBI:27306'],['vitamin B6']
['DRUGBANK:DB14539'],['DRUGBANK:DB09345'],MONDO:0002406,['CHEBI:17650'],['Hydrocortisone'],['CHEBI:8357'],['Pramocaine']
['DRUGBANK:DB00620'],['DRUGBANK:DB02703'],NCIT:C3137,['CHEBI:9667'],['Triamcinolone'],['CHEBI:29013'],['Fusidic acid']
['DRUGBANK:DB15091'],['DRUGBANK:DB00563'],MONDO:0100345,['UNII:4RA0KN46E0'],['Upadacitinib'],['CHEBI:44185'],['Methotrexate']
['DRUGBANK:DB00985'],['DRUGBANK:DB00165'],HP:0002018,['CHEBI:94848'],['Dimenhydrinate'],['CHEBI:27306'],['vitamin B6']
['DRUGBANK:DB12240'],"['DRUGBANK:DB00073', 'DRUGBANK:DB06769']",MONDO:0007915,['UMLS:C3641728'],['DCDS-4501A'],"['UNII:4F4X42SYQ6', 'CHEBI:135515']","['Rituximab', 'Bendamustine']"
['DRUGBANK:DB00338'],['DRUGBANK:DB00586'],EFO:0009573,['CHEBI:77260'],['Omeprazole'],['CHEBI:47381'],['Diclofenac']
['DRUGBANK:DB01598'],"['DRUGBANK:DB12377', 'DRUGBANK:DB01597']",MONDO:0100338,['CHEBI:190509'],['Imipenem'],"['UNII:1OQF7TT3PF', 'CHEBI:3697']","['Relebactam', 'Cilastatin']"
['DRUGBANK:DB09053'],['DRUGBANK:DB06769'],CHEBI:91326,['CHEBI:76612'],['Ibrutinib'],['CHEBI:135515'],['Bendamustine']
['DRUGBANK:DB00591'],['DRUGBANK:DB00994'],MONDO:0021666,['CHEBI:31623'],['Fluocinolone acetonide'],['CHEBI:7507'],['Framycetin']
['DRUGBANK:DB00994'],['DRUGBANK:DB09321'],MONDO:0021201,['CHEBI:7507'],['Framycetin'],['CHEBI:36560'],['Zinc oxide']
['DRUGBANK:DB15035'],['DRUGBANK:DB08935'],MONDO:0007915,['UNII:AG9MHG098Z'],['Zanubrutinib'],['UNII:O43472U9X8'],['Obinutuzumab']
['DRUGBANK:DB08818'],['DRUGBANK:DB00281'],HP:0100678,['CHEBI:16336'],['Hyaluronic acid'],['CHEBI:6456'],['Lidocaine']
['DRUGBANK:DB00945'],"['DRUGBANK:DB00318', 'DRUGBANK:DB00423']",UMLS:C0278139,['CHEBI:15365'],['Aspirin'],"['CHEBI:16714', 'CHEBI:6832']","['Codeine', 'Methocarbamol']"
['DRUGBANK:DB00945'],"['DRUGBANK:DB00318', 'DRUGBANK:DB00423']",UMLS:C0278139,['CHEBI:15365'],['Aspirin'],"['CHEBI:16714', 'CHEBI:6832']","['Codeine', 'Methocarbamol']"
['DRUGBANK:DB11237'],"['DRUGBANK:DB13281', 'DRUGBANK:DB01698']",MONDO:0018078,['CHEBI:9765'],['Trypsin'],"['UMLS:C0006217', 'CHEBI:28527']","['bromelains', 'Rutin']"
['DRUGBANK:DB01015'],['DRUGBANK:DB00440'],MONDO:0005441,['CHEBI:9332'],['Sulfamethoxazole'],['CHEBI:45924'],['Trimethoprim']
['DRUGBANK:DB00440'],['DRUGBANK:DB01015'],MONDO:0005662,['CHEBI:45924'],['Trimethoprim'],['CHEBI:9332'],['Sulfamethoxazole']
['DRUGBANK:DB04816'],['DRUGBANK:DB00936'],MONDO:0004785,['CHEBI:3682'],['Dantron'],['CHEBI:16914'],['Salicylic acid']
['DRUGBANK:DB01076'],['DRUGBANK:DB00381'],MONDO:0002928,['CHEBI:39548'],['Atorvastatin'],['CHEBI:2668'],['Amlodipine']
['DRUGBANK:DB01098'],['DRUGBANK:DB00177'],MONDO:0002928,['CHEBI:38545'],['Rosuvastatin'],['CHEBI:9927'],['Valsartan']
['DRUGBANK:DB01718'],"['DRUGBANK:DB01744', 'DRUGBANK:DB00825']",MONDO:0006547,['CHEBI:39561'],['Cetrimonium'],"['CHEBI:36773', 'CHEBI:25187']","['camphor', 'Menthol']"
['DRUGBANK:DB00956'],"['DRUGBANK:DB01114', 'DRUGBANK:DB00852']",MONDO:0011786,['CHEBI:5779'],['Hydrocodone'],"['CHEBI:52010', 'CHEBI:51209']","['chlorphenamine', 'Pseudoephedrine']"
['DRUGBANK:DB09222'],['DRUGBANK:DB11300'],HP:0000225,['UMLS:C2587184'],['Parenogen'],['UMLS:C0040018'],['thrombin']
['DRUGBANK:DB14539'],['DRUGBANK:DB06811'],UMLS:C0033775,['CHEBI:17650'],['Hydrocortisone'],['CHEBI:46859'],['Polidocanol']
['DRUGBANK:DB00620'],['DRUGBANK:DB00994'],MONDO:0006570,['CHEBI:9667'],['Triamcinolone'],['CHEBI:7507'],['Framycetin']
['DRUGBANK:DB06764'],"['DRUGBANK:DB11061', 'DRUGBANK:DB09255', 'DRUGBANK:DB11077']",NCIT:C187286,['CHEBI:28674'],['Tetryzoline'],"['CHEBI:53248', 'CHEBI:34674', 'CHEBI:30742']","['Povidone', 'dextran sulfate', 'macrogol']"
['DRUGBANK:DB11587'],"['DRUGBANK:DB00874', 'DRUGBANK:DB00277']",MONDO:0004979,['UNII:2Y6VQU63E8'],['Etafedrine'],"['CHEBI:5551', 'CHEBI:28177']","['Guaifenesin', 'Theophylline']"
['DRUGBANK:DB13878'],['DRUGBANK:DB13879'],UMLS:C4049392,['UNII:2WU922TK3L'],['Pibrentasvir'],['UNII:K6BUU8J72P'],['Glecaprevir']
['DRUGBANK:DB00983'],['DRUGBANK:DB14512'],MONDO:0004979,['CHEBI:5147'],['Formoterol'],['CHEBI:6970'],['Mometasone']
['DRUGBANK:DB14512'],['DRUGBANK:DB00768'],MONDO:0005091,['CHEBI:6970'],['Mometasone'],['UNII:D27V6190PM'],['Olopatadine']
['DRUGBANK:DB00788'],"['DRUGBANK:DB00388', 'DRUGBANK:DB00967']",MONDO:0005091,['CHEBI:7476'],['Naproxen'],"['CHEBI:8093', 'CHEBI:291342']","['Phenylephrine', 'Desloratadine']"
['DRUGBANK:DB11714'],"['DRUGBANK:DB00441', 'DRUGBANK:DB00515']",MONDO:0003060,['UMLS:C3641122'],['MEDI4736'],"['CHEBI:175901', 'CHEBI:27899']","['Gemcitabine', 'Cisplatin']"
['DRUGBANK:DB01114'],['DRUGBANK:DB00388'],UMLS:C0152029,['CHEBI:52010'],['chlorphenamine'],['CHEBI:8093'],['Phenylephrine']
['DRUGBANK:DB01390'],['DRUGBANK:DB01129'],MONDO:0005412,['CHEBI:32139'],['CID 22590783'],['CHEBI:8768'],['Rabeprazole']
['DRUGBANK:DB00620'],['DRUGBANK:DB00586'],MONDO:0021245,['CHEBI:9667'],['Triamcinolone'],['CHEBI:47381'],['Diclofenac']
['DRUGBANK:DB00388'],"['DRUGBANK:DB00835', 'DRUGBANK:DB00514']",MONDO:0000771,['CHEBI:8093'],['Phenylephrine'],"['CHEBI:3183', 'CHEBI:4470']","['Brompheniramine', 'Dextromethorphan']"
['DRUGBANK:DB01373'],"['DRUGBANK:DB01022', 'DRUGBANK:DB00169']",MONDO:0005516,['CHEBI:22984'],['Calcium'],"['CHEBI:18067', 'CHEBI:27300']","['Phylloquinone', 'Ergocalciferol']"
['DRUGBANK:DB01043'],['DRUGBANK:DB00843'],MONDO:0004975,['CHEBI:64312'],['Memantine'],['CHEBI:145499'],['Donepezil']
['DRUGBANK:DB00161'],"['DRUGBANK:DB00149', 'DRUGBANK:DB00167']",MONDO:0001711,['UMLS:C0042285'],['valine'],"['CHEBI:15603', 'CHEBI:17191']","['Leucine', 'Isoleucine']"
['DRUGBANK:DB04185'],"['DRUGBANK:DB13503', 'DRUGBANK:DB00443']",MONDO:0007019,['CHEBI:18314'],['Norvaline'],"['UMLS:C0041499', 'CHEBI:3077']","['tyrothricin', 'Betamethasone']"
['DRUGBANK:DB04815'],['DRUGBANK:DB00663'],MONDO:0004795,['CHEBI:74460'],['Clioquinol'],['CHEBI:34764'],['Flumethasone']
['DRUGBANK:DB01625'],"['DRUGBANK:DB01114', 'DRUGBANK:DB00316', 'DRUGBANK:DB00126', 'DRUGBANK:DB00201']",MONDO:0005709,['CHEBI:6043'],['Isopropamide'],"['CHEBI:52010', 'CHEBI:46195', 'CHEBI:22652', 'CHEBI:27732']","['chlorphenamine', 'Acetaminophen', 'Ascorbic acid', 'Caffeine']"
['DRUGBANK:DB00663'],['DRUGBANK:DB00994'],MONDO:0004795,['CHEBI:34764'],['Flumethasone'],['CHEBI:7507'],['Framycetin']
['DRUGBANK:DB00586'],['DRUGBANK:DB00281'],HP:0003326,['CHEBI:47381'],['Diclofenac'],['CHEBI:6456'],['Lidocaine']
['DRUGBANK:DB11114'],"['DRUGBANK:DB09543', 'DRUGBANK:DB00825', 'DRUGBANK:DB01744']",HP:0003326,['UNII:2R04ONI662'],['Eucalyptus oil'],"['CHEBI:31832', 'CHEBI:25187', 'CHEBI:36773']","['Methyl salicylate', 'Menthol', 'camphor']"
['DRUGBANK:DB02513'],"['DRUGBANK:DB01744', 'DRUGBANK:DB00825', 'DRUGBANK:DB09543']",HP:0003326,['CHEBI:27607'],['Thymol'],"['CHEBI:36773', 'CHEBI:25187', 'CHEBI:31832']","['camphor', 'Menthol', 'Methyl salicylate']"
['DRUGBANK:DB11288'],"['DRUGBANK:DB02513', 'DRUGBANK:DB00825', 'DRUGBANK:DB01744', 'DRUGBANK:DB09543']",HP:0003418,['CHEBI:28093'],['Borneol'],"['CHEBI:27607', 'CHEBI:25187', 'CHEBI:36773', 'CHEBI:31832']","['Thymol', 'Menthol', 'camphor', 'Methyl salicylate']"
['DRUGBANK:DB13248'],"['DRUGBANK:DB01575', 'DRUGBANK:DB09115', 'DRUGBANK:DB00994', 'DRUGBANK:DB00614']",UMLS:C0851981,['CHEBI:9336'],['Phthalylsulfathiazole'],"['UNII:24H4NWX5CO', 'CHEBI:5950', 'CHEBI:7507', 'CHEBI:5195']","['Kaolin', 'iodoquinol', 'Framycetin', 'furazolidone']"
['DRUGBANK:DB09153'],"['DRUGBANK:DB11151', 'DRUGBANK:DB11242']",UMLS:C4721529,['CHEBI:26710'],['Sodium chloride'],"['CHEBI:32145', 'CHEBI:5291']","['Sodium hydroxide', 'Gelatin']"
['DRUGBANK:DB06366'],"['DRUGBANK:DB06205', 'DRUGBANK:DB00072']",MONDO:0006804,['UMLS:C1328025'],['pertuzumab'],"['UMLS:C1699394', 'UMLS:C0338204']","['Hylenex', 'Herceptin']"
['DRUGBANK:DB13257'],['DRUGBANK:DB00158'],HP:0100507,['CHEBI:75832'],['ferrous sulfate'],['CHEBI:27470'],['Folic acid']
['DRUGBANK:DB03256'],['DRUGBANK:DB13949'],HP:0100507,['PUBCHEM.COMPOUND:135484651'],['FOLINIC ACID'],['CHEBI:29034'],['Ferric cation']
['DRUGBANK:DB00115'],['DRUGBANK:DB00158'],HP:0100507,['CHEBI:17439'],['Cyanocobalamin'],['CHEBI:27470'],['Folic acid']
['DRUGBANK:DB08799'],['DRUGBANK:DB06711'],MONDO:0005551,['CHEBI:84115'],['Antazoline'],['CHEBI:93363'],['Naphazoline']
['DRUGBANK:DB01109'],"['DRUGBANK:DB00936', 'DRUGBANK:DB11063', 'DRUGBANK:DB00825']",UMLS:C0043253,['CHEBI:28304'],['Heparin'],"['CHEBI:16914', 'CHEBI:53426', 'CHEBI:25187']","['Salicylic acid', 'Polysorbate 80', 'Menthol']"
['DRUGBANK:DB03166'],"['DRUGBANK:DB14518', 'DRUGBANK:DB01370', 'DRUGBANK:DB03166']",UMLS:C0740437,['CHEBI:15366'],['Acetic acid'],"['UNII:80EHD8I43D', 'CHEBI:30136', 'CHEBI:15366']","['Aluminum acetate', 'Aluminium', 'Acetic acid']"
['DRUGBANK:DB09287'],['DRUGBANK:DB01839'],MONDO:0006733,['CHEBI:30742'],['macrogol'],['CHEBI:16997'],['Propylene glycol']
['DRUGBANK:DB01184'],['DRUGBANK:DB05351'],MONDO:0007186,['CHEBI:31515'],['Domperidone'],['CHEBI:135931'],['Dexlansoprazole']
['DRUGBANK:DB15886'],"['DRUGBANK:DB00825', 'DRUGBANK:DB11341']",MONDO:0004872,['UNII:5EL163606Q'],['Carvasept'],"['CHEBI:25187', 'UNII:NQ14646378']","['Menthol', 'Ichthammol']"
['DRUGBANK:DB01234'],['DRUGBANK:DB00446'],MONDO:0003085,['CHEBI:41879'],['Dexamethasone'],['CHEBI:17698'],['Chloramphenicol']
['DRUGBANK:DB08604'],['DRUGBANK:DB09325'],UMLS:C0011389,['CHEBI:164200'],['Triclosan'],['CHEBI:28741'],['Sodium fluoride']
['DRUGBANK:DB09324'],['DRUGBANK:DB00415'],UMLS:C0005660,['CHEBI:9321'],['Sulbactam'],['CHEBI:28971'],['Ampicillin']
['DRUGBANK:DB14477'],"['DRUGBANK:DB00162', 'DRUGBANK:DB00165']",UMLS:C0852222,['CHEBI:18145'],['Vitamin E'],"['CHEBI:12777', 'CHEBI:27306']","['Vitamin A', 'vitamin B6']"
['DRUGBANK:DB01024'],['DRUGBANK:DB00091'],UMLS:C0238217,['CHEBI:168396'],['Mycophenolic acid'],['UMLS:C0010592'],['cyclosporine']
['DRUGBANK:DB00878'],['DRUGBANK:DB09084'],UMLS:C0011389,['CHEBI:3614'],['Chlorhexidine'],['CHEBI:94563'],['Benzydamine']
['DRUGBANK:DB01373'],"['DRUGBANK:DB00169', 'DRUGBANK:DB01645']",UMLS:C0392519,['CHEBI:22984'],['Calcium'],"['CHEBI:27300', 'CHEBI:28088']","['Ergocalciferol', 'Genistein']"
['DRUGBANK:DB09061'],['DRUGBANK:DB00470'],MONDO:0005301,['CHEBI:69478'],['Cannabidiol'],['CHEBI:66964'],['Dronabinol']
['DRUGBANK:DB04815'],['DRUGBANK:DB00741'],MONDO:0001461,['CHEBI:74460'],['Clioquinol'],['CHEBI:17650'],['Hydrocortisone']
['DRUGBANK:DB13227'],['DRUGBANK:DB00281'],MONDO:0004872,['CHEBI:91780'],['Tribenoside'],['CHEBI:6456'],['Lidocaine']
['DRUGBANK:DB13909'],"['DRUGBANK:DB11105', 'DRUGBANK:DB01086', 'DRUGBANK:DB14539']",MONDO:0004872,['CHEBI:31292'],['Bismuth subgallate'],"['CHEBI:135611', 'CHEBI:116735', 'CHEBI:17650']","['Benzalkonium', 'Benzocaine', 'Hydrocortisone']"
['DRUGBANK:DB11482'],"['DRUGBANK:DB09321', 'DRUGBANK:DB00676']",MONDO:0004872,['UNII:8P5F881OCY'],['Balsam of Peru'],"['CHEBI:36560', 'CHEBI:41237']","['Zinc oxide', 'Benzyl benzoate']"
['DRUGBANK:DB11105'],"['DRUGBANK:DB13155', 'DRUGBANK:DB01086', 'DRUGBANK:DB14539']",MONDO:0004872,['CHEBI:135611'],['Benzalkonium'],"['CHEBI:4853', 'CHEBI:116735', 'CHEBI:17650']","['Esculin', 'Benzocaine', 'Hydrocortisone']"
['DRUGBANK:DB00798'],['DRUGBANK:DB01234'],UMLS:C4551678,['PUBCHEM.COMPOUND:3467'],['gentamicin'],['CHEBI:41879'],['Dexamethasone']
['DRUGBANK:DB09350'],['DRUGBANK:DB11087'],MONDO:0003471,['CHEBI:32687'],['Piperonyl butoxide'],['CHEBI:39098'],['pyrethrins']
['DRUGBANK:DB13518'],['DRUGBANK:DB11098'],MONDO:0007186,['CHEBI:17548'],['Alginic acid'],['CHEBI:81862'],['CID 21185546']
['DRUGBANK:DB01060'],['DRUGBANK:DB00448'],UMLS:C4510851,['CHEBI:2676'],['Amoxicillin'],['CHEBI:6375'],['Lansoprazole']
['DRUGBANK:DB00073'],['DRUGBANK:DB06205'],UMLS:C1868944,['UNII:4F4X42SYQ6'],['Rituximab'],['UMLS:C1699394'],['Hylenex']
['DRUGBANK:DB00438'],['DRUGBANK:DB09460'],UMLS:C1112209,['CHEBI:3508'],['Ceftazidime'],['CHEBI:29377'],['CID 516885']
['DRUGBANK:DB15881'],['DRUGBANK:DB00591'],UMLS:C5848051,['UNII:YH9K692U9S'],['Clonazoline'],['CHEBI:31623'],['Fluocinolone acetonide']
['DRUGBANK:DB01390'],['DRUGBANK:DB11180'],MONDO:0005053,['CHEBI:32139'],['CID 22590783'],['CHEBI:135598'],['Tetrofosmin']
['DRUGBANK:DB11596'],['DRUGBANK:DB00544'],MONDO:0005575,['CHEBI:63606'],['Levoleucovorin'],['CHEBI:46345'],['Fluorouracil']
['DRUGBANK:DB00281'],['DRUGBANK:DB01234'],MONDO:0002127,['CHEBI:6456'],['Lidocaine'],['CHEBI:41879'],['Dexamethasone']
['DRUGBANK:DB00873'],['DRUGBANK:DB11105'],MONDO:0005608,['CHEBI:50848'],['Loteprednol'],['CHEBI:135611'],['Benzalkonium']
