primary_drug_id,secondary_drug_id,condition_id_norm,primary_drug_id_norm,primary_drug_id_norm_label,secondary_drug_id_norm,secondary_drug_id_norm_label
['DRUGBANK:DB14015'],['DRUGBANK:DB09394'],MONDO:0004736,['CHEBI:26709'],['Sodium bisulfite'],['CHEBI:26078'],['Phosphoric acid']
['DRUGBANK:DB14015'],['DRUGBANK:DB00118'],MONDO:0004736,['CHEBI:26709'],['Sodium bisulfite'],['UMLS:C0036002'],['Ademetionine']
['DRUGBANK:DB14015'],['DRUGBANK:DB00121'],MONDO:0004736,['CHEBI:26709'],['Sodium bisulfite'],['CHEBI:15956'],['Biotin']
['DRUGBANK:DB14015'],['DRUGBANK:DB00162'],MONDO:0004736,['CHEBI:26709'],['Sodium bisulfite'],['CHEBI:12777'],['Vitamin A']
['DRUGBANK:DB14015'],['DRUGBANK:DB00168'],MONDO:0004736,['CHEBI:26709'],['Sodium bisulfite'],['UMLS:C0003999'],['aspartame']
['DRUGBANK:DB14015'],['DRUGBANK:DB00151'],MONDO:0004736,['CHEBI:26709'],['Sodium bisulfite'],['CHEBI:17561'],['Cysteine']
['DRUGBANK:DB14015'],['DRUGBANK:DB00126'],MONDO:0004736,['CHEBI:26709'],['Sodium bisulfite'],['CHEBI:22652'],['Ascorbic acid']
['DRUGBANK:DB14015'],['DRUGBANK:DB00150'],MONDO:0004736,['CHEBI:26709'],['Sodium bisulfite'],['CHEBI:16828'],['Tryptophan']
['DRUGBANK:DB14015'],['DRUGBANK:DB00123'],MONDO:0004736,['CHEBI:26709'],['Sodium bisulfite'],['CHEBI:133538'],['Lysine']
['DRUGBANK:DB12911'],['DRUGBANK:DB11324'],UMLS:C0947839,['CHEBI:32322'],['Nicoboxil'],['CHEBI:46936'],['Nonivamide']
['DRUGBANK:DB15998'],['DRUGBANK:DB13359'],UMLS:C0161680,['UNII:5UW00M8KR0'],['Potassium hydrogen DL-aspartate'],['UNII:R17X820ROL'],['Magnesium aspartate']
['DRUGBANK:DB14015'],['DRUGBANK:DB00157'],MONDO:0002476,['CHEBI:26709'],['Sodium bisulfite'],['CHEBI:16908'],['NADH']
['DRUGBANK:DB15975'],['DRUGBANK:DB00440'],MONDO:0002476,['CHEBI:88258'],['Sulfametrole'],['CHEBI:45924'],['Trimethoprim']
['DRUGBANK:DB14015'],['DRUGBANK:DB00123'],MONDO:0002476,['CHEBI:26709'],['Sodium bisulfite'],['CHEBI:133538'],['Lysine']
['DRUGBANK:DB14015'],['DRUGBANK:DB00146'],MONDO:0002476,['CHEBI:26709'],['Sodium bisulfite'],['CHEBI:17933'],['Calcifediol']
['DRUGBANK:DB14015'],['DRUGBANK:DB00150'],MONDO:0002476,['CHEBI:26709'],['Sodium bisulfite'],['CHEBI:16828'],['Tryptophan']
['DRUGBANK:DB14015'],['DRUGBANK:DB00135'],MONDO:0002476,['CHEBI:26709'],['Sodium bisulfite'],['CHEBI:17895'],['Tyrosine']
['DRUGBANK:DB14015'],['DRUGBANK:DB00118'],MONDO:0002476,['CHEBI:26709'],['Sodium bisulfite'],['UMLS:C0036002'],['Ademetionine']
['DRUGBANK:DB14015'],['DRUGBANK:DB00151'],MONDO:0002476,['CHEBI:26709'],['Sodium bisulfite'],['CHEBI:17561'],['Cysteine']
['DRUGBANK:DB14015'],['DRUGBANK:DB00161'],MONDO:0002476,['CHEBI:26709'],['Sodium bisulfite'],['UMLS:C0042285'],['valine']
['DRUGBANK:DB14015'],['DRUGBANK:DB00121'],MONDO:0002476,['CHEBI:26709'],['Sodium bisulfite'],['CHEBI:15956'],['Biotin']
['DRUGBANK:DB14015'],['DRUGBANK:DB00134'],MONDO:0002476,['CHEBI:26709'],['Sodium bisulfite'],['UMLS:C0025646'],['methionine']
['DRUGBANK:DB14015'],['DRUGBANK:DB00126'],MONDO:0002476,['CHEBI:26709'],['Sodium bisulfite'],['CHEBI:22652'],['Ascorbic acid']
['DRUGBANK:DB14015'],['DRUGBANK:DB09394'],MONDO:0002476,['CHEBI:26709'],['Sodium bisulfite'],['CHEBI:26078'],['Phosphoric acid']
['DRUGBANK:DB14015'],['DRUGBANK:DB00162'],MONDO:0002476,['CHEBI:26709'],['Sodium bisulfite'],['CHEBI:12777'],['Vitamin A']
['DRUGBANK:DB14015'],['DRUGBANK:DB00173'],MONDO:0002476,['CHEBI:26709'],['Sodium bisulfite'],['CHEBI:16708'],['Adenine']
['DRUGBANK:DB14015'],['DRUGBANK:DB00152'],MONDO:0002476,['CHEBI:26709'],['Sodium bisulfite'],['CHEBI:18385'],['Thiamine']
['DRUGBANK:DB14015'],['DRUGBANK:DB00168'],MONDO:0002476,['CHEBI:26709'],['Sodium bisulfite'],['UMLS:C0003999'],['aspartame']
['DRUGBANK:DB14015'],['DRUGBANK:DB09394'],MONDO:0009563,['CHEBI:26709'],['Sodium bisulfite'],['CHEBI:26078'],['Phosphoric acid']
['DRUGBANK:DB15903'],['DRUGBANK:DB00977'],UMLS:C3544094,['CHEBI:31394'],['chlormadinone'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB15903'],['DRUGBANK:DB00977'],MONDO:0005277,['CHEBI:31394'],['chlormadinone'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB15903'],['DRUGBANK:DB00977'],MONDO:0005399,['CHEBI:31394'],['chlormadinone'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB16625'],['DRUGBANK:DB13956'],MONDO:0005399,['UNII:2W8I1S6T5L'],['Prasterone enantate'],['CHEBI:16469'],['Estradiol']
['DRUGBANK:DB00397'],['DRUGBANK:DB00874'],MONDO:0005044,['PUBCHEM.COMPOUND:4786'],['Phenylpropanolamine'],['CHEBI:5551'],['Guaifenesin']
['DRUGBANK:DB16000'],['DRUGBANK:DB00281'],MONDO:0005044,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:6456'],['Lidocaine']
['DRUGBANK:DB14015'],['DRUGBANK:DB00126'],MONDO:0009563,['CHEBI:26709'],['Sodium bisulfite'],['CHEBI:22652'],['Ascorbic acid']
['DRUGBANK:DB16000'],['DRUGBANK:DB01234'],MONDO:0005044,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:41879'],['Dexamethasone']
['DRUGBANK:DB14015'],['DRUGBANK:DB00121'],MONDO:0009563,['CHEBI:26709'],['Sodium bisulfite'],['CHEBI:15956'],['Biotin']
['DRUGBANK:DB16000'],['DRUGBANK:DB08940'],MONDO:0005044,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:31749'],['Kebuzone']
['DRUGBANK:DB14015'],['DRUGBANK:DB00161'],MONDO:0009563,['CHEBI:26709'],['Sodium bisulfite'],['UMLS:C0042285'],['valine']
['DRUGBANK:DB16000'],['DRUGBANK:DB00115'],MONDO:0005044,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:17439'],['Cyanocobalamin']
['DRUGBANK:DB14015'],['DRUGBANK:DB00134'],MONDO:0009563,['CHEBI:26709'],['Sodium bisulfite'],['UMLS:C0025646'],['methionine']
['DRUGBANK:DB14015'],['DRUGBANK:DB00135'],MONDO:0009563,['CHEBI:26709'],['Sodium bisulfite'],['CHEBI:17895'],['Tyrosine']
['DRUGBANK:DB14015'],['DRUGBANK:DB00173'],MONDO:0009563,['CHEBI:26709'],['Sodium bisulfite'],['CHEBI:16708'],['Adenine']
['DRUGBANK:DB14015'],['DRUGBANK:DB00157'],MONDO:0009563,['CHEBI:26709'],['Sodium bisulfite'],['CHEBI:16908'],['NADH']
['DRUGBANK:DB14015'],['DRUGBANK:DB00146'],MONDO:0009563,['CHEBI:26709'],['Sodium bisulfite'],['CHEBI:17933'],['Calcifediol']
['DRUGBANK:DB14015'],['DRUGBANK:DB00162'],MONDO:0009563,['CHEBI:26709'],['Sodium bisulfite'],['CHEBI:12777'],['Vitamin A']
['DRUGBANK:DB14015'],['DRUGBANK:DB00152'],MONDO:0009563,['CHEBI:26709'],['Sodium bisulfite'],['CHEBI:18385'],['Thiamine']
['DRUGBANK:DB14015'],['DRUGBANK:DB00123'],MONDO:0009563,['CHEBI:26709'],['Sodium bisulfite'],['CHEBI:133538'],['Lysine']
['DRUGBANK:DB14015'],['DRUGBANK:DB00150'],MONDO:0009563,['CHEBI:26709'],['Sodium bisulfite'],['CHEBI:16828'],['Tryptophan']
['DRUGBANK:DB14015'],['DRUGBANK:DB00168'],MONDO:0009563,['CHEBI:26709'],['Sodium bisulfite'],['UMLS:C0003999'],['aspartame']
['DRUGBANK:DB14015'],['DRUGBANK:DB00118'],MONDO:0009563,['CHEBI:26709'],['Sodium bisulfite'],['UMLS:C0036002'],['Ademetionine']
['DRUGBANK:DB14015'],['DRUGBANK:DB00151'],MONDO:0009563,['CHEBI:26709'],['Sodium bisulfite'],['CHEBI:17561'],['Cysteine']
['DRUGBANK:DB15998'],['DRUGBANK:DB13359'],HP:0002918,['UNII:5UW00M8KR0'],['Potassium hydrogen DL-aspartate'],['UNII:R17X820ROL'],['Magnesium aspartate']
['DRUGBANK:DB00957'],['DRUGBANK:DB00977'],MONDO:0002691,['CHEBI:50815'],['Norgestimate'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB16000'],['DRUGBANK:DB00115'],MONDO:0005009,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:17439'],['Cyanocobalamin']
['DRUGBANK:DB16000'],['DRUGBANK:DB08940'],MONDO:0005009,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:31749'],['Kebuzone']
['DRUGBANK:DB16000'],['DRUGBANK:DB00281'],MONDO:0005009,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:6456'],['Lidocaine']
['DRUGBANK:DB16000'],['DRUGBANK:DB01234'],MONDO:0005009,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:41879'],['Dexamethasone']
['DRUGBANK:DB16022'],['DRUGBANK:DB00388'],MONDO:0001345,['CHEBI:186232'],['Thenyldiamine'],['CHEBI:8093'],['Phenylephrine']
['DRUGBANK:DB01243'],['DRUGBANK:DB00443'],MONDO:0006604,['CHEBI:59477'],['Chloroxine'],['CHEBI:3077'],['Betamethasone']
['DRUGBANK:DB01243'],['DRUGBANK:DB00443'],MONDO:0005608,['CHEBI:59477'],['Chloroxine'],['CHEBI:3077'],['Betamethasone']
['DRUGBANK:DB15999'],['DRUGBANK:DB00527'],MONDO:0002595,['UNII:0PA7CJ4RFB'],['Prednisolone caproate'],['CHEBI:247956'],['Cinchocaine']
['DRUGBANK:DB13194'],['DRUGBANK:DB00318'],HP:0012450,['DRUGBANK:DB13194'],['Hedera helix leaf extract'],['CHEBI:16714'],['Codeine']
['DRUGBANK:DB16022'],['DRUGBANK:DB11105'],MONDO:0001345,['CHEBI:186232'],['Thenyldiamine'],['CHEBI:135611'],['Benzalkonium']
['DRUGBANK:DB12911'],['DRUGBANK:DB11324'],UMLS:C0332798,['CHEBI:32322'],['Nicoboxil'],['CHEBI:46936'],['Nonivamide']
['DRUGBANK:DB16000'],['DRUGBANK:DB08940'],MONDO:0004670,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:31749'],['Kebuzone']
['DRUGBANK:DB15907'],['DRUGBANK:DB00936'],UMLS:C0332798,['UNII:RUU8G67GQM'],['Escin'],['CHEBI:16914'],['Salicylic acid']
['DRUGBANK:DB16022'],['DRUGBANK:DB11105'],MONDO:0009383,['CHEBI:186232'],['Thenyldiamine'],['CHEBI:135611'],['Benzalkonium']
['DRUGBANK:DB13195'],['DRUGBANK:DB01109'],UMLS:C0332798,['DRUGBANK:DB13195'],['Horse chestnut'],['CHEBI:28304'],['Heparin']
['DRUGBANK:DB16000'],['DRUGBANK:DB00281'],MONDO:0004670,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:6456'],['Lidocaine']
['DRUGBANK:DB16022'],['DRUGBANK:DB00388'],MONDO:0009383,['CHEBI:186232'],['Thenyldiamine'],['CHEBI:8093'],['Phenylephrine']
['DRUGBANK:DB13195'],['DRUGBANK:DB14343'],UMLS:C0332798,['DRUGBANK:DB13195'],['Horse chestnut'],['DRUGBANK:DB14343'],['Arnica montana flower']
['DRUGBANK:DB16000'],['DRUGBANK:DB00115'],MONDO:0004670,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:17439'],['Cyanocobalamin']
['DRUGBANK:DB16000'],['DRUGBANK:DB01234'],MONDO:0004670,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:41879'],['Dexamethasone']
['DRUGBANK:DB16625'],['DRUGBANK:DB13956'],UMLS:C3805038,['UNII:2W8I1S6T5L'],['Prasterone enantate'],['CHEBI:16469'],['Estradiol']
['DRUGBANK:DB16183'],['DRUGBANK:DB00115'],MONDO:0006598,['CHEBI:36162'],['Hemoporfin'],['CHEBI:17439'],['Cyanocobalamin']
['DRUGBANK:DB16625'],['DRUGBANK:DB13956'],MONDO:0004743,['UNII:2W8I1S6T5L'],['Prasterone enantate'],['CHEBI:16469'],['Estradiol']
['DRUGBANK:DB16625'],['DRUGBANK:DB13956'],MONDO:0011962,['UNII:2W8I1S6T5L'],['Prasterone enantate'],['CHEBI:16469'],['Estradiol']
['DRUGBANK:DB15903'],['DRUGBANK:DB00977'],HP:0040298,['CHEBI:31394'],['chlormadinone'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB15999'],['DRUGBANK:DB00527'],MONDO:0005976,['UNII:0PA7CJ4RFB'],['Prednisolone caproate'],['CHEBI:247956'],['Cinchocaine']
['DRUGBANK:DB01243'],['DRUGBANK:DB00443'],MONDO:0016047,['CHEBI:59477'],['Chloroxine'],['CHEBI:3077'],['Betamethasone']
['DRUGBANK:DB01243'],['DRUGBANK:DB00443'],MONDO:0016047,['CHEBI:59477'],['Chloroxine'],['CHEBI:3077'],['Betamethasone']
['DRUGBANK:DB13194'],['DRUGBANK:DB00318'],MONDO:0021113,['DRUGBANK:DB13194'],['Hedera helix leaf extract'],['CHEBI:16714'],['Codeine']
['DRUGBANK:DB15903'],['DRUGBANK:DB00977'],UMLS:C0588008,['CHEBI:31394'],['chlormadinone'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB01243'],['DRUGBANK:DB00443'],MONDO:0016047,['CHEBI:59477'],['Chloroxine'],['CHEBI:3077'],['Betamethasone']
['DRUGBANK:DB01243'],['DRUGBANK:DB00443'],MONDO:0016047,['CHEBI:59477'],['Chloroxine'],['CHEBI:3077'],['Betamethasone']
['DRUGBANK:DB01243'],['DRUGBANK:DB00443'],MONDO:0016047,['CHEBI:59477'],['Chloroxine'],['CHEBI:3077'],['Betamethasone']
['DRUGBANK:DB00273'],['DRUGBANK:DB00331'],MONDO:0024306,['CHEBI:63631'],['Topiramate'],['CHEBI:6801'],['Metformin']
['DRUGBANK:DB15998'],['DRUGBANK:DB13359'],UMLS:C3472181,['UNII:5UW00M8KR0'],['Potassium hydrogen DL-aspartate'],['UNII:R17X820ROL'],['Magnesium aspartate']
['DRUGBANK:DB15889'],['DRUGBANK:DB15860'],UMLS:C3472181,['DRUGBANK:DB15889'],['Senna leaf'],['DRUGBANK:DB15860'],['Cassia fistula fruit']
['DRUGBANK:DB13194'],['DRUGBANK:DB00318'],UMLS:C3203681,['DRUGBANK:DB13194'],['Hedera helix leaf extract'],['CHEBI:16714'],['Codeine']
['DRUGBANK:DB13157'],['DRUGBANK:DB09154'],UMLS:C0947759,['UNII:D0Y70F2B9J'],['Sodium lauryl sulfoacetate'],['CHEBI:30769'],['Citric acid']
['DRUGBANK:DB01243'],['DRUGBANK:DB00443'],UMLS:C0332575,['CHEBI:59477'],['Chloroxine'],['CHEBI:3077'],['Betamethasone']
['DRUGBANK:DB16625'],['DRUGBANK:DB13956'],UMLS:C0877371,['UNII:2W8I1S6T5L'],['Prasterone enantate'],['CHEBI:16469'],['Estradiol']
['DRUGBANK:DB15999'],['DRUGBANK:DB00527'],MONDO:0005700,['UNII:0PA7CJ4RFB'],['Prednisolone caproate'],['CHEBI:247956'],['Cinchocaine']
['DRUGBANK:DB01015'],['DRUGBANK:DB00440'],MONDO:0005570,['CHEBI:9332'],['Sulfamethoxazole'],['CHEBI:45924'],['Trimethoprim']
['DRUGBANK:DB00440'],['DRUGBANK:DB01015'],MONDO:0005570,['CHEBI:45924'],['Trimethoprim'],['CHEBI:9332'],['Sulfamethoxazole']
['DRUGBANK:DB13157'],['DRUGBANK:DB01638'],UMLS:C0947759,['UNII:D0Y70F2B9J'],['Sodium lauryl sulfoacetate'],['CHEBI:17924'],['Sorbitol']
['DRUGBANK:DB09124'],['DRUGBANK:DB00286'],UMLS:C0155668,['CHEBI:135446'],['Medrogestone'],['PUBCHEM.COMPOUND:45357473'],['Estratab']
['DRUGBANK:DB16625'],['DRUGBANK:DB13956'],MONDO:0002304,['UNII:2W8I1S6T5L'],['Prasterone enantate'],['CHEBI:16469'],['Estradiol']
['DRUGBANK:DB16022'],['DRUGBANK:DB11105'],MONDO:0005044,['CHEBI:186232'],['Thenyldiamine'],['CHEBI:135611'],['Benzalkonium']
['DRUGBANK:DB16000'],['DRUGBANK:DB01234'],MONDO:0009688,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:41879'],['Dexamethasone']
['DRUGBANK:DB15998'],['DRUGBANK:DB13359'],MONDO:0009688,['UNII:5UW00M8KR0'],['Potassium hydrogen DL-aspartate'],['UNII:R17X820ROL'],['Magnesium aspartate']
['DRUGBANK:DB15998'],['DRUGBANK:DB13359'],MONDO:0009688,['UNII:5UW00M8KR0'],['Potassium hydrogen DL-aspartate'],['UNII:R17X820ROL'],['Magnesium aspartate']
['DRUGBANK:DB16023'],['DRUGBANK:DB02701'],MONDO:0005070,['CHEBI:18338'],['Monophosphothiamine'],['CHEBI:17154'],['Nicotinamide']
['DRUGBANK:DB16022'],['DRUGBANK:DB00388'],MONDO:0005044,['CHEBI:186232'],['Thenyldiamine'],['CHEBI:8093'],['Phenylephrine']
['DRUGBANK:DB16000'],['DRUGBANK:DB00281'],MONDO:0009688,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:6456'],['Lidocaine']
['DRUGBANK:DB16023'],['DRUGBANK:DB09357'],MONDO:0005070,['CHEBI:18338'],['Monophosphothiamine'],['CHEBI:27373'],['Dexpanthenol']
['DRUGBANK:DB16000'],['DRUGBANK:DB00115'],MONDO:0009688,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:17439'],['Cyanocobalamin']
['DRUGBANK:DB16023'],['DRUGBANK:DB00140'],MONDO:0005070,['CHEBI:18338'],['Monophosphothiamine'],['CHEBI:17015'],['Riboflavin']
['DRUGBANK:DB16000'],['DRUGBANK:DB08940'],MONDO:0009688,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:31749'],['Kebuzone']
['DRUGBANK:DB16023'],['DRUGBANK:DB00650'],MONDO:0005070,['CHEBI:18338'],['Monophosphothiamine'],['CHEBI:15640'],['Leucovorin']
['DRUGBANK:DB16023'],['DRUGBANK:DB00165'],MONDO:0005070,['CHEBI:18338'],['Monophosphothiamine'],['CHEBI:27306'],['vitamin B6']
['DRUGBANK:DB16023'],['DRUGBANK:DB00115'],MONDO:0005070,['CHEBI:18338'],['Monophosphothiamine'],['CHEBI:17439'],['Cyanocobalamin']
['DRUGBANK:DB15903'],['DRUGBANK:DB00977'],MONDO:0004922,['CHEBI:31394'],['chlormadinone'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB13195'],['DRUGBANK:DB01109'],UMLS:C1096398,['DRUGBANK:DB13195'],['Horse chestnut'],['CHEBI:28304'],['Heparin']
['DRUGBANK:DB15903'],['DRUGBANK:DB00977'],MONDO:0007788,['CHEBI:31394'],['chlormadinone'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB13166'],['DRUGBANK:DB00999'],UMLS:C1802373,['CHEBI:78539'],['Zofenopril'],['CHEBI:5778'],['Hydrochlorothiazide']
['DRUGBANK:DB15903'],['DRUGBANK:DB00977'],MONDO:0007788,['CHEBI:31394'],['chlormadinone'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB08822'],['DRUGBANK:DB09026'],UMLS:C1802373,['CHEBI:68845'],['Azilsartan medoxomil'],['CHEBI:601027'],['Aliskiren']
['DRUGBANK:DB00397'],['DRUGBANK:DB00874'],UMLS:C1802373,['PUBCHEM.COMPOUND:4786'],['Phenylpropanolamine'],['CHEBI:5551'],['Guaifenesin']
['DRUGBANK:DB01029'],['DRUGBANK:DB09026'],UMLS:C1802373,['CHEBI:5959'],['Irbesartan'],['CHEBI:601027'],['Aliskiren']
['DRUGBANK:DB00492'],['DRUGBANK:DB09026'],UMLS:C1802373,['UNII:R43D2573WO'],['Fosinopril'],['CHEBI:601027'],['Aliskiren']
['DRUGBANK:DB00519'],['DRUGBANK:DB09026'],UMLS:C1802373,['CHEBI:9649'],['Trandolapril'],['CHEBI:601027'],['Aliskiren']
['DRUGBANK:DB15889'],['DRUGBANK:DB15860'],UMLS:C1802373,['DRUGBANK:DB15889'],['Senna leaf'],['DRUGBANK:DB15860'],['Cassia fistula fruit']
['DRUGBANK:DB00966'],['DRUGBANK:DB00966'],UMLS:C1802373,['CHEBI:9434'],['Telmisartan'],['CHEBI:9434'],['Telmisartan']
['DRUGBANK:DB13195'],['DRUGBANK:DB14343'],UMLS:C1096398,['DRUGBANK:DB13195'],['Horse chestnut'],['DRUGBANK:DB14343'],['Arnica montana flower']
['DRUGBANK:DB13166'],['DRUGBANK:DB09026'],UMLS:C1802373,['CHEBI:78539'],['Zofenopril'],['CHEBI:601027'],['Aliskiren']
['DRUGBANK:DB00966'],['DRUGBANK:DB09026'],UMLS:C1802373,['CHEBI:9434'],['Telmisartan'],['CHEBI:601027'],['Aliskiren']
['DRUGBANK:DB16625'],['DRUGBANK:DB13956'],MONDO:0002304,['UNII:2W8I1S6T5L'],['Prasterone enantate'],['CHEBI:16469'],['Estradiol']
['DRUGBANK:DB09124'],['DRUGBANK:DB00286'],MONDO:0019142,['CHEBI:135446'],['Medrogestone'],['PUBCHEM.COMPOUND:45357473'],['Estratab']
['DRUGBANK:DB16000'],['DRUGBANK:DB08940'],MONDO:0019142,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:31749'],['Kebuzone']
['DRUGBANK:DB16625'],['DRUGBANK:DB13956'],MONDO:0019142,['UNII:2W8I1S6T5L'],['Prasterone enantate'],['CHEBI:16469'],['Estradiol']
['DRUGBANK:DB16183'],['DRUGBANK:DB00115'],MONDO:0019142,['CHEBI:36162'],['Hemoporfin'],['CHEBI:17439'],['Cyanocobalamin']
['DRUGBANK:DB15903'],['DRUGBANK:DB00977'],MONDO:0019142,['CHEBI:31394'],['chlormadinone'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB16000'],['DRUGBANK:DB00281'],MONDO:0019142,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:6456'],['Lidocaine']
['DRUGBANK:DB16000'],['DRUGBANK:DB00115'],MONDO:0019142,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:17439'],['Cyanocobalamin']
['DRUGBANK:DB16000'],['DRUGBANK:DB01234'],MONDO:0019142,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:41879'],['Dexamethasone']
['DRUGBANK:DB13195'],['DRUGBANK:DB14343'],MONDO:0002243,['DRUGBANK:DB13195'],['Horse chestnut'],['DRUGBANK:DB14343'],['Arnica montana flower']
['DRUGBANK:DB00352'],['DRUGBANK:DB01033'],HP:0000855,['CHEBI:9555'],['Tioguanine'],['CHEBI:2208'],['Mercaptopurine']
['DRUGBANK:DB16000'],['DRUGBANK:DB00281'],MONDO:0010030,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:6456'],['Lidocaine']
['DRUGBANK:DB09124'],['DRUGBANK:DB00286'],MONDO:0007254,['CHEBI:135446'],['Medrogestone'],['PUBCHEM.COMPOUND:45357473'],['Estratab']
['DRUGBANK:DB00957'],['DRUGBANK:DB00977'],MONDO:0007254,['CHEBI:50815'],['Norgestimate'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB16625'],['DRUGBANK:DB13956'],MONDO:0007254,['UNII:2W8I1S6T5L'],['Prasterone enantate'],['CHEBI:16469'],['Estradiol']
['DRUGBANK:DB16000'],['DRUGBANK:DB00281'],MONDO:0010602,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:6456'],['Lidocaine']
['DRUGBANK:DB13195'],['DRUGBANK:DB01109'],MONDO:0002243,['DRUGBANK:DB13195'],['Horse chestnut'],['CHEBI:28304'],['Heparin']
['DRUGBANK:DB16000'],['DRUGBANK:DB00115'],MONDO:0010030,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:17439'],['Cyanocobalamin']
['DRUGBANK:DB16000'],['DRUGBANK:DB01234'],MONDO:0010602,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:41879'],['Dexamethasone']
['DRUGBANK:DB16000'],['DRUGBANK:DB08940'],MONDO:0010030,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:31749'],['Kebuzone']
['DRUGBANK:DB16000'],['DRUGBANK:DB08940'],MONDO:0010602,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:31749'],['Kebuzone']
['DRUGBANK:DB16000'],['DRUGBANK:DB01234'],MONDO:0010030,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:41879'],['Dexamethasone']
['DRUGBANK:DB16000'],['DRUGBANK:DB00115'],MONDO:0010602,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:17439'],['Cyanocobalamin']
['DRUGBANK:DB16000'],['DRUGBANK:DB08940'],MONDO:0005298,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:31749'],['Kebuzone']
['DRUGBANK:DB15998'],['DRUGBANK:DB13359'],HP:0002153,['UNII:5UW00M8KR0'],['Potassium hydrogen DL-aspartate'],['UNII:R17X820ROL'],['Magnesium aspartate']
['DRUGBANK:DB00957'],['DRUGBANK:DB00977'],MONDO:0005154,['CHEBI:50815'],['Norgestimate'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB16625'],['DRUGBANK:DB13956'],MONDO:0005154,['UNII:2W8I1S6T5L'],['Prasterone enantate'],['CHEBI:16469'],['Estradiol']
['DRUGBANK:DB16000'],['DRUGBANK:DB01234'],MONDO:0005154,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:41879'],['Dexamethasone']
['DRUGBANK:DB00397'],['DRUGBANK:DB00874'],MONDO:0004974,['PUBCHEM.COMPOUND:4786'],['Phenylpropanolamine'],['CHEBI:5551'],['Guaifenesin']
['DRUGBANK:DB16000'],['DRUGBANK:DB00115'],MONDO:0005298,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:17439'],['Cyanocobalamin']
['DRUGBANK:DB16000'],['DRUGBANK:DB00281'],MONDO:0005154,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:6456'],['Lidocaine']
['DRUGBANK:DB16000'],['DRUGBANK:DB00281'],MONDO:0005298,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:6456'],['Lidocaine']
['DRUGBANK:DB16000'],['DRUGBANK:DB08940'],MONDO:0005154,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:31749'],['Kebuzone']
['DRUGBANK:DB16000'],['DRUGBANK:DB01234'],MONDO:0005298,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:41879'],['Dexamethasone']
